	review	label
246	진짜 수고 많았습니다 정말 자랑스럽습니다 🇰🇷✨✨✨🇰🇷✨✨	0
247	승우야 거기 왜 올라가ㅋㅋㅋ	0
248	킹승우 빛현우 우리흥 갓으조 그리고...... 3개의 폐 김진야	0
249	군면제 ㅋㅋ	0
250	밖에보면 다 TV가 초록색이고골넣을때 와아ㅏ앙ㅁ!@이런 소리나서 저도 햇습니다	0
251	이승우 최고야...ㅠ👍	0
252	어제 치킨집이나 호프집 가는곳 마다 만석이었는데ㅋㅋㅋ사람들 다같이 환호 하고 선수들같이 아쉬워하고 오랜만에 단합된듯ㅋㅋ경기를 많이 하다보니 체력적으로 다들 지친거같아요 부담감도 있을테고 소속팀 복귀해도 좋은 모습 보여줬으면	0
253	우승 그리고 면제와 전역모두 축하드립니다! 너무 수고하셨습니다!!	0
254	흥민이 신났네ㅋㅋ	0
255	너무 고생 많으셨습니다	0
256	어제 드라마 보고 있다가 사람들 다 소리지르던데....ㅋㅋㅋ	0
257	저 이거 어제 몇시간 동안 어린이 집 에서 봤어용 ❤❤❤	0
258	오늘도 갓현우는 미친 선방을 했습니다.	0
259	황의조 팀에서 퇴출당하는거 아니냐 ㅋㅋㅋㅋㅋ	0
260	리드하고 있는 상황에서도 조마조마했었는데.. 너무 너무 잘하셨어요!	0
261	감사합니다	0
262	이승우 넘 귀엽다 넘 잘생겼다 넘 잘한다	0
263	황희찬 헤딩골보고 진짜 소리질렀다..어떻게 연장전에서 저런점프가 나오지	0
264	조현우 없었으면 어쩔 ...... ㅋㅋㅋㅋ	0
265	감독님웃는거처음?!	0
266	진짜 수고많았구 고생했어요!!♡	0
267	군면제 꿀이네ㅋㅋ	0
268	정말 고생하셨습니다 ㅠㅠ 특히 감독님 ㅠㅠ 죄송하고 감사합니다. 모든 선수들 스탭분들 수고하셨습니다!!!!!	0
269	이승우(♥♥♥♥♥)	0
270	손흥민 드리블 실력ㄷㄷ 대단하다ㄷㄷ	0
271	황희찬 슈퍼 점프 짱이였다..	0
272	황희찬선수에게 비난을 했으나... 저 헤딩슛을 보고 엄청 놀랬다.. 함부르크가서 슈팅이랑 패스타이밍을 배우면 엄청난 선수가 될 거같다.	0
273	갓승우!!!고마워요	0
274	태극전사들 정말 수고 많으셨습니다.저번 경기처럼 잘 안되서  어쩌나 싶었는데 금메달이군요ㅠㅠ 정말 수고하셨습니다ㅠㅠ 그리고 손흥민 군대면제 축하드립니다~	0
275	고생하셨습니다. ㅎㅎ	0
276	아 졌으면 어땠을까 ㅋㅋㅋ (이겨서 하는말입니다 ㅋㅋㅋㅋ)	0
277	시상식 보면서 울었다 힝꾸 수고했어요 우리 선수들 ㅜㅜ	0
278	3:12 저건 손흥민이 찰건데 이승우가 뺏어서 넣은거 아니냐 ㅋㅋ못넣었으면 혼날듯	0
279	수고많으셨습니다 선수여러분을 ♡♡♡	0
280	팬티 벗고 소리질러!!!!	0
281	소리벗고 팬티질러!🤘 군면제 진심으로 축하합니다👏👏👏👏	0
282	잘했어 시원하다 일본이겨서!!^^♡♡♡	0
283	수고하셧어요!!	0
284	손형 군면제덕분에 더 신나심ㅋㅋ	0
285	쏘농민 축하드려요 !!	0
286	황의조 전반 초반 완벽한  찬스 놓쳐서 아쉽고 업사이드 아니엇는데 심판이 오심으로 업사 선언해서 1대 1 찬스 놓쳣고... 아쉽지만 모두 다 정말 대단한 플레이햇음 넘 꿀잼이엇고 생방 사수하길 잘햇음... 희찬아 욕해서 미안하다 엄청난 원더골이엇다....흥민이는 역시 월클 프리킥 얻어내고 본인이 크로스 어시스트까지 정확히 올리고. 희찬이 이번엔 호나우두급 점프력에 헤딩골 지렷다.... 모두 수고하셨습니다	0
287	크..갓현우 ㅇㅈ?	0
288	희찬이♡	0
289	1:03 김정민 포기해버리는거 한두번 아니지? 진짜 너무할정도로 포기해버리고 뚫렸으면 쫓아가기라도해야지	0
290	정말 축구선수들 연장했는데도..!! 대단합니다 황희찬 오빠♡	0
291	손흥민씨 고개 드세요..당신은 군대 안갑니다. <오와 열>	0
292	흥민이가세상 행복하지 ㅋㅋㅋㅋ드디어 면제 가즈아	0
293	진짜 자랑스럽다 모든 선수 다 고생하셨어요 승우도 잘해쬬♡	0
294	4:13초 군면제의 기쁨 95%  금메달의 기쁨5%	0
295	Ammazing.Good performance	0
296	황희찬 저번에 욕존나들었더니 세레머니 약한거보소..ㅠ 잘했엉ㅠㅠ	0
297	흥민아...고생	0
298	군대 면제가 걸렸는데 죽기살기로 해야지...ㅋㅋㅋ	0
299	4:27 에 손흥민이 현우야!!! 하는 것 같은데 진짜 멋있다 두분 다	0
300	이때 진짜 한경기 한경기 매경기마다 심장쫄리면서봤음 ㅠㅠ 군면제때멬ㅋㅋㅋ	0
301	일본 한국보다 나이 어리다고 U21일본 vs U23한국 이러더니만 와카빼면 우리나라가 더 어리더만ㅋㅋㅋ 변명 자알 들었습니다 꺼어어어억	0
302	손!으로 흥!을 민! 다 ㅋㅋ  우승 이지~~!!!	0
303	소름 돋았다 어제 !!!화이팅	0
304	어제 이승우가 골 넣었는데 창문을 열고 있어서 진짜 온 국민이 다 골~!!을 외침모든 국민이 한마음 한뜻으로 골을 외침	0
305	황희찬 황소...ㄷㄷㄷ무한체력대단..황인범도 진짜잘하던대	0
306	2022 카타르 월드컵. 대한민국 우승 세계 언론 충격...에 휩싸여	0
307	축구 봤는데 이거 보는사람 ✋	0
308	3:16 뒤에 기자 엄메야 깜짝이야 내 소듕한 카메라 그 후로 넉 놓고 쳐다보기	0
309	고생했습니다 그라운드위 멋졌습니다😍한국축구ㅎㅇㅌ 대한민국ㅎㅇㅌ!!	0
310	아무튼 자르했어~	0
311	손흥민ㅋㅋ아군면제되야하는데안들어가네미치것네하는표정ㅋㅋㅋㅋ	0
312	손흥민이 찰려는데 이승우가 차서 골ㅋㅋ	0
313	너무 잘했다	0
314	정말 고생 많았어요~^^	0
315	이게 1년 전이라니...;	0
316	일본은 이겨야 제 맛^^	0
317	근데 일본애들 너무쩌리들만 나온듯ㅋㅋㅋ저도 그렇게 아쉬워하진않는듯	0
318	3:11 3:37골	0
319	처음에 캡틴 악수 할때 등치 차이 보소	0
320	다시봐도 뭉클하다. 2019년9월	0
321	진짜 황희찬 헤딩골 없었음 pk가서 어케될지 몰랐다..	0
322	김문환이 진짜 체력 갑임 실력도 굳	0
323	아 진짜 자랑스럽다 대한민국..ㅠㅠ역시 팀워크 쩔어쩔어 대박 다들 수고하셨습니다 아..ㅠㅠ감동이 쓰나미처럼..ㅠㅠ	0
324	소리질러!	0
325	첫번째골은 아무리봐도 이승우가 공 뺏어찬것같앜ㅋㅋㅋㅋㅋㅋㅋ	0
326	진짜 너무 감동적이라 눈물이다나네... 다들 수고했어요	0
327	또 보러옴ㅋㅋ2020.3.16	0
328	일본 10번도 돌파 잘하네앙	0
329	손홍민 축구도 금메달~ 인성도 금메달~~~	0
330	군버프 ㄷㄷ	0
331	진짜 이승우가 갑자기 튀어나와서 골넣을때 온몸에 소름쫙돋음	0
332	이승우 토요타 찍어 누르는 모습 참 보기 좋군 ㅋㅋ	0
333	난 허갤에 성지글보고 놀랐다	0
334	와... 마치 내가 군대 안 가는듯이 좋다...	0
335	수고하셨습니다 태극전사화이팅♡	0
336	대한민국 금메달!!! 한국 선수분들 모두 수고하셨습니다.다시 리그로 돌아가서도 훨훨 날아다녔으면 좋겠습니다!	0
337	와.. 영상 좋습니다 특별한 음악을 넣지 않고도 좋네요	0
338	행복하다...	0
339	전ㅡㅡㅡㅡㅡㅡㅡㅡㅡ역	0
340	수고했습니다	0
341	오늘황희찬 진짜잘했음!!!오늘만큼은 칭찬한마디씩 해주세요ㅎㅎ	0
342	어제 나도 봤는데	0
343	조현우시간끄는거게웃겼음ㅋㅋㅋㅋㅋㅋㅋ	0
344	김학범:헤헿헤ㅔ헤헿 4:16	0
345	병장 손흥민 전역ㄷㄷ	0
346	국뽕에 취한다~~~~	0
347	황희찬 망치춤 추는거 나만봤나?쨋든 추카합니다 ㅠㅠ	0
348	황희찬 마리오급점프력	0
349	금메달획득과 군면제 1석2조	0
350	호날두:손흥민 그를 볼때마다 내 심장은 뛴다손흥민:심장은 원래뛴다인..직:이게 손흥민이야~	0
351	역시 태극전사들 수고하셨습니다 ^^ 다들 기쁘겠네용.	0
352	최고였습니다	0
353	황희찬 지금봐도 레전드다	0
354	그저 부러운 선수들	0
355	그동안 마음고생한 손흥민.황희찬.조현우. 잘싸웠습니다 그리고 손흥민 얼굴에 미소가 너무 보기좋았습니다  아프로 토트넘 에서 멋진 모습 보여주시고 오늘 이승우 그리고 그동안 악플 때문에 마음 고생했을 황희찬 호날두 빙의 헤딩 슛 지렸습니다  선수들 모두 고생하셨습시다!	0
356	막골 넣었다고 희찬이 찬양글 쩐다ㅋㅋ	0
357	와 조현우 선방 진짜bbbb	0
358	왜 다들 김진야는 잊으신것같지요ㅜㅜㅜ 김진야선수 풀경기뛰면서 미치셨는데..	0
359	연장 후반 추가시간 2분 줘서 1분30초때 우리나라가 시간  끌었는데 3분동한함ㅋㅋ	0
360	ㅋㅋ저희아빠가 한국은 강력한한방이없어서 진다했는데 이김 그래서 용동5만원받음	0
361	국뽕에 취한다~!	0
362	느그흥~~~	0
363	황희찬헤딩ㄷㄷㄷ정말수고많았습니다	0
364	오늘페회식(대표님여러분잘하셧어요)	0
365	이번엔 황희찬도 정말 잘했다 군대 안 가는거 정말 축하해요 빛나는 태극전사들	0
366	황희찬 점프보소 호날두인줄ㅋㅋ	0
367	갓흥민 면제 개부럽다 하	0
368	저거 손흥민 군대안가서 좋아하는거라는 설이 잇던댘ㅋㅋㅋㅋㅋㅋ	0
369	이승우!!!!!!!!!!! 황희찬!!!!!!!!!!!!!!!	0
370	진짜 볼 때 얼마나 마음 졸였는지....다들 수고하셨습니다! 푹 쉬세요♡	0
371	전 승부차기 까지 가는줄 알고 조마조마 했음 휴 ~~~	0
372	썸넬 헐크인줄	0
373	여윽싀 우리가 이길줄 알앗스엉 ㅠㅠㅠ 태극전사들 감사해여 ㅠㅠㅠ 그리고 황희천선수도 감사합니다 ❤️ 헤딩슛 햇는데 들어간거 대박이엇서용	0
374	모두 수고하셨어요!! 어제보면서 너무 떨렸어요♥ 우리나라선수분들 존경합니다!! 고생하셨어요💗	0
375	이게벌써 일년이 지났다니 시간 참 ...;;; ㅜㅜ	0
376	황희찬 까던 놈들 나와....	0
377	군면제 ㅊㅊ	0
378	김진야는 제 2의 박지성급으로 클 인재다	0
379	황의조 옵사....아닌거 같은것도 몇개 있었는데	0
380	4분 16초 ) 군대 면제다 !!!!!! 소리 질러%~~!!!!!	0
381	2년 크다	0
382	흥민이가 군대 어지간히 가기 싫었는갑다ㅋㅋ	0
383	이영표 해설위원도 말했지만 진짜로황희찬 선수 마무리 능력(슛,패스)만 가다듬으면 성공할 듯. 거창하게 말해서 epl가서도 꿀리지 않을 것 같아...함부르크(맞나?) 가서 실력 쌓고 월클 가즈아!!!	0
384	세레머니 망치춤 잘봣음돠 ㅋㄱㄱㄱㅋㄱㄱㄱㄱㅋㄱㄱㄱㅋㄱㄱㄱㄱㄱ ㄲㅋㅋ	0
385	저때 정말 답답할정도로 못했는데..ㅋㅋ	0
386	황희찬 선수 너무잘해줬다.	0
387	군면제!!!!!	0
388	별것도 아닌것들이 입터는데 그동안 잘 참았다 황희찬ㅠㅠ	0
389	아 태극전사 라는 말이 너무 멋있네요ㅜㅜ 수고 많으셨어요 일 하느냐고 못보아서ㅜㅜ 속상했는데 진짜 너무 멋있네요 짱짱 연장전 까지 선수분들 지치셨을텐데 너무너무 존경합니다! 감사합니다ㅠㅠㅠ진짜엉ㅠ	0
390	병장 손.흥.민 병장 조.현.우 총기 반납합니다!	0
391	대한민국 선수들 너무고생했어요!!!😘💕	0
392	3:06	0
393	감스트 반응 궁굼해 감스트반응 영상 언제 올라오지?	0
394	최고다 승우짱	0
395	오늘 황희찬도 제몫을 해줬다	0
396	쿠보가 저때 뛰었구나 이제 보이네	0
397	와 역시 키퍼는 빛현우	0
398	일본도 이기고..금메달도따고..군면제도받고..ㅜㅜㅜㅜㅠ선수들 수고하셨어요ㅜㅜㅜㅜㅜㅜ❤	0
399	김진야 김민재 선수도 너무 잘하셨러요!	0
400	이승우 첫골때 아파트단지 곳곳에서 소리지르고 ㄹㅇ 시끄러 디지는줄	0
401	진짜 김진야 선수는 체력이 ㄷㄷ	0
402	다들 너무자랑스럽다!!	0
403	승리의 기쁜 여운이 아직도 가시질 않네	0
404	진짜 최고의 명경기	0
405	엠빅뉴스 님	0
406	수고  햇어요.	0
407	고생했어요.... 정말.....같은20대로서 자랑스럽고 사랑합니다.	0
408	이번 한일전은 후반때 김민재 김진야 조유민 이 세명이 다햇다고생각합니다후반때 수비 3명미쳣던데	0
409	일본 킬러 이승우!!	0
410	황희찬 오늘은 윗옷 말고 바지 벗었어도 ㅇㅈ이다	0
411	모두들 너무 잘했다!	0
412	김진야 죽는줄 알았음....	0
413	이승우 토요일에 토요타 밟고 세레모니 짱 ㅎ	0
414	감스트 안올라오나요?ㅋ	0
415	너무 수고하셨어요!축하드려요 역시 태극전사⚽️⚽️	0
416	이승우있어야 일본 뒤집어짐	0
417	황기찬  잘했어	0
418	일본은 은메달이 어울리고 그 위에 나는 놈 대한민국이 금메달이 잘 어울린다. 일본은 아래 있는게 보기좋아~ 감사합니다 대한민국 대표팀. 자랑스럽다 한국인인게 고맙습니다~!	0
419	이승우 필살기(독수리슛)	0
420	흥민이형  군데 면재 축하	0
421	황희찬 오바는 지 혼자 다 떨죠~	0
422	고생하셨습니다	0
423	역시 손님은 군대가면 안돼Son님은 군대가면 안돼	0
424	다시봐도 감동적이야	0
425	@)--------	0
426	나  TV에서 봤는	0
427	이병 소농민!	0
428	마지막까지 손에 땀을 쥐게 하는 경기! 약 3주 동안 정말 많은 일이 일어났네요. 예기치 못한 패배로 힘겹게 올라왔지만 끝까지 해내줘서 너무나 감사합니다. 오늘이 바로 제 생일이었는데 행복한 생일선물해줘서 고마워요! 대한민국 파이팅🇰🇷‼️	0
429	이것이벌써2년전.....	0
430	정말 고생 많았다. 너무나도 수고했고 자랑스러워 ~~~ 우리흥,빛의조,갓승우,갓현우.....그리고 모든 선수들 코칭스태프 여러분 고생 너무 많으셨습니다~~~	0
431	정말 수고하셧습니다!!!!!!!!!!!갓승우!!!!!!!!!!!	0
432	손흥민 손흥민 오우우후후후후ㅜ후훟	0
433	희찬이형 너무 젛아 ㅎㅎ	0
434	수비선수들 너무  잘했어요~~~다친 귀한몸 관리잘하세요 ㅡ	0
435	오늘 김민재 선수 수비 정말 잘해주셨어요 !다른 수비하시는 분들도 엄청 잘하셨고 공격수분들도 정말 잘하셨어요 고생하셨습니다 태극전사들 !	0
436	이승우가 손흥민공 뺏엇어 ㅋㅋㅋㅋㅋㅋ	0
437	나상호 30초뜀	0
438	이승우 첫골 넣을때 아파트 사람들 꺄아악악!!!!하고 소리 지르던대	0
439	갓 승 우	0
440	역시울국가대표 항상화이팅~^^	0
441	해설없이 보닌깐 왜 이렇게 좋죠?? 나만 그런가요ㅎ	0
442	국가대표  여러분 수고 많으셨습니다 자랑스럽습니다^^	0
443	진짜ㅠㅠ오늘 ㄹㅇ로 경기보면서 마음졸였는데 딱 승우선수가 골넣자마자 아파트전체다소리지르고 난소리지르고혼나고 세리머니 미쳤고 다음 우리 맘고생심했던 황희찬선수 멋진 헤딩골 그순간만큼은 희찬선수 비난했던 사람들마저 돌려세우는 골이였고 그골들을 만들어준 우리 손형님 진짜 축하드립니다!!ㅠㅠ우리 전경기풀타임뛰어준 김진야선수도ㅠㅠ우리의 빛들 황의조 조현우선수도 정말잘하셨고 오늘은 든든했던 수비들 김민재 조윤환 김문환선수ㅠㅠ그리고 미드필더 진짜 오늘 정말 잘했던 황인범 이진현 김정민진짜 교체선수들도 너무 고생하셨습니다 이 우승을 오랫동안 만끽하셨으면 좋겠습니다!!!!대한민국 파이팅!!!!!!!	0
444	황희찬은 미식축구했으면 다뚜드려 팼겠다ㅋㅋㅋㅋㅋ	0
445	이승우 화이팅	0
446	어제경기진짜잘봤어요ㅠㅠㅠ😍진짜어제너무고생많았고ㅠㅠㅠ진짜어제경기팽팽한경기였지만!우리나라축구대표팀이 수비랑공격을너무나도잘해줘서ㅠㅠ이렇게까지온거같아요ㅠㅠㅠㅠ❤️선수들이때까지 경기가잘안풀려서ㅠㅠㅠ욕도많이먹고ㅠㅠ그랬을텐데ㅠㅠㅠ이번경기에서너무잘해줘서ㅠㅠㅠ금메달을획득한거같아요!😊😊❤️❤️우리나라를위해열심히뛰어주셔서감사합니다❤️❤️고생많았어요ㅠㅠㅠㅠ❤️❤️❤️❤️	0
447	흥민이형 한골 한골 넣을때마다 진짜 행복하게 웃더라	0
448	황인범 군대에서 병장한테 충성 안녕히계십시오! 하는거 상상하니까 개웃기네	0
449	태극 전사.	0
450	빛현우!!!~잘했습니다!군대면제하셨으이편히쉬세요~승우,희찬 ㅊㅋㅊㅋ	0
451	손흥민 마지막에 기분:군대 안간다~~!!!!!!!	0
452	저화질뭔데	0
453	무엇보다 지켜보지도 않고 비판부터 했던 황 의 조 선수 김 학 범 감독님 진심으로 사과드리고 진심으로 감사하고 정말 수고하셨습니다	0
454	죽어도 일장기가 태극기 위에 있는 건 못본다-김학범	0
455	이승우 ㅋㅋㅋㅋ손흥민이 드리블해서 슛하려고했는데 갑자기 와서 슛하고 골넣음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ역시 인싸답다	0
456	한일전 답게 명승부였다👍	0
457	역시 우리흥	0
458	ㅋㅋ일본은 아시안게임 자체에 관심이 없다네요ㅜㅜ한일전하는데 일본은 자국 프로야구를 보고 자빠졌네	0
459	꽃승우 꽃흥민	0
460	갓흥민 군면재	0
461	왜?결승은 인직이 없음?	0
462	키야~~~승우 세리머니 일부러 도요타위에서?일본을짓밟았다..이뜻인가👍👍	0
463	역시  황히찬,황히조,손흥민!	0
464	선수들 다 수고하셧어요^^ 진짜 다들 좋은경기력으로 마무리해서 굿굿!!!	0
465	전역이 뭐에요.?	0
466	우리나라 선수들 진짜 고생하셧어요! 하나의 역사를 다시 쓴듯,,	0
467	일병 황인범 제대를 명 받았습니다	0
468	조현우:나도 군면제야......	0
469	응 느그찬~	0
470	흥민이형 내가대신 면제시켜줄게 슛~	0
471	황희찬 까방권적립	0
472	보면 볼수록 소름이... 다들 정말 수고 많으셨어요!! 수비도 장난아니었음 김민재 김진야 손흥민 조현우 이승우 황희찬 황의조!!	0
473	승우 골 넣을 때 패스를 받아서 넣은게 아니라 흥민이가 돌파하고 있는데 그냥 뺏어서 넣은거 같은데?	0
474	2분 3초쯤 손흥민이 패스 안한거 욕심인건가요?	0
475	4:18 40년만에 아시안게임 원정 우승이었구나 ㄷㄷㄷ;;; 금메달 ㅅㅅㅅㅅㅅ~	0
476	오늘황희찬개잘했다	0
477	굿굿굿  난 장사 접었다.,	0
478	불꽃길만 걷자	0
479	황의찬 게속 욕하다가 골 넣어서 좀 당황함ㅋㅋ	0
480	군대안가도 되서 좋아 죽네ㅎㅎ 얘들 몸값 마이 오르겟네	0
481	마음 고생 진짜 많이 하셨어요..  우리 국대분들 비록 월드컵보단 작은 경기지만 훨씬더 노력한것이 자랑 스러워보입니다. 면제되신걸 축하드립니다. 그리고 가슴졸이며 보셨던 팬분들도 꿀잠자세용^_^	0
482	연장아니였다면 망했다..수고했어요	0
483	어제 우리아파트에 소리질르는소리 와떠	0
484	진짜 숨죽이면서 봤다고 금메달 못 따면 어떻게까지 라는 생각에 숨죽이면서 봤는데 연장전에서 두 꼴 넣어줘서 다행이였다 진짜 꼴 넣어야 한국선수지 괜히 결승까지 올라간게 아니라니깐 잘하니깐 결승까지 올라갔지 흥민아 군대가지말고 축구에 열중하자😆😆한국 선수단 최고👍🏻👍🏻	0
485	흐...흥민이 행복하다	0
486	일본인 ㅂㄹ 맞은거 본사람?	0
487	열심히 잘했어요	0
488	이승우 잘하는데 왜 맨날 교체선수로 나와	0
489	대~한민국!!!	0
490	0:10	0
491	흥민이  웃는 장면보고 울컥함ㅠ	0
492	이번 아시안게임 진짜 명장면 대방출! ㅋ손흥민, 황의조,이승우 선수 다 잘하셨고,황희찬 ,송범근 선수도 논란  많았는데도 수고하셨고,또 생각나는 건 조현우,김진야,김민재,이진현 등 모든 선수들 정말 수고하셯고앞으로 꽃길만 걸으시길!	0
493	아 이번 경기 한국 일본 둘다 너무 잘했다!!!!	0
494	죄송합니다.. 후반전 20분에 자버렸슴돠.,	0
495	대한 민국 만세!!!	0
496	흥민이형 전'역'질주 잘봤습니다 ㅋㅋㅋㅋㅋㅋ	0
497	120분=1년6개월지옥	0
498	20번 슬렁거리는거 봐라	0
499	처음에 주심 손흥민 보는 눈빛봐..	0
500	이승우 순간판단력 쩌네	0
501	손흥민선수 고생하셨습니다 손흥민선수 앞으로도 화이팅^^ 응원하신 팬분들도 고생하셨습니다	0
502	엠빅뉴스오늘부터구독	0
503	황희찬이 일본 다리 존나쌔게 걷어찼을때 속 시원했던분 좋아여	0
504	대한민국이 정말 자랑스러워요 ㅠㅠㅠㅠㅠㅠㅠ 금메달 땄을때 소리지르고 난리도 아니였어요 .. 수고많으셨습니다 감사합니다 ❤️❤️	0
505	킹의조 한 골 기대했는데 너무 아쉽게 안 들어가서 슬펐지만 다들 잘해서 기쁘네 ㅎㅎ 최고다 대한민국 국대 선수들!!	0
506	올림픽 금메달보다 군면제가 더기쁘겟네	0
507	축하해 흥민아 !! 황희찬은 교체될 줄 알았는데 김학범감독 진짜 대단하다!	0
508	조현우 2골 먹고 시간끌려고 공 안던져서 옐로우카드 먹었는딬ㅋ	0
509	이때가 황의조 조현우 반짝 10절정시기네	0
510	황의조 뽑았어야지십	0
511	전역질주	0
512	손흥민 군대보냈으면 어쩔뻔ㅋㄱㄱㅋ..	0
513	조현우, 김민재 선수가 잘 막아줬다!!	0
514	진짜 축구라는 종목이 가장 헬인듯 ㅋㅋ더울 때 추울 때 구분없이 미친듯이 뛰다니고 부상위험이 늘 도사리고 말야..울나라 축구 선수들 정말 고생 많으셨어요재밌었습니다~~	0
515	진짜 눈물  나도록 잘 싸워줘서 너무고맙고손흥민 선수 축하드립니다!	0
516	아 흥민이형 사랑해.	0
517	캬.... 좋은 결말..... 드디어 금메달을 받다니.... 흥민이형은  자유^^	0
518	일본이긴다고 피파 예상걸었는데 아..	0
519	금매달!!!!!!!앜!!!!!!!!!밬!!!!!!!!	0
520	군면제 축하드립니다!!!! 수고하셨어요!!!	0
521	이게 벌써 1년됐다고?	0
522	근데 일본 골키퍼 서장훈 닮지 않았나여?	0
523	대ㅐ단하다 모두 수고 하셨습니다	0
524	군면제	0
525	손흥민 조현우 전역을 축하합니다!!!	0
526	황희찬 지금까지 먹었던 욕에 대한 헤딩 선수들 고생하셨습니다ㅜㅜ	0
527	전반6분에진짜아까워다	0
528	이때 이겨서 ㄹㅇ 손흥민 토트넘 가서도 잘했음챔스, 리그 거의 2018, 2019 최고의 시즌을 보냄	0
529	흥민이형 2020년에도 꽃길만걷자	0
530	엠빅뉴스 영상 올리는 속도겁나 빠르시네ㄷㄷ	0
531	전역축하	0
532	전후반전에 진짜 마음이 안뚤렸는데 연장전반에 2골 넣어서 금매달!!!!!손흥민 군대 안간다!!!!	0
533	존경합니다	0
534	우리 승우형과 우리흥과 우리 희찬이 수고했어	0
535	솔직히 일본도 못하지않더라 우리나라 저라인업으로 이정도까지버티고 골까지넣은거보면 잘했다고생각	0
536	ㅉㅉㅉ	0
537	진짜 김문환, 황의조도 체력왕이지만 김진야는 ㄹㅇ3개의 심장인듯 ㄷㄷ	0
538	다들 너무 잘했고 다시한번 축하합니다	0
539	다시봐도  짜릿짜릿!!!왜구들 키 진짜작넹	0
540	이 결과를 토트넘이 무척 좋아합니다 진짜 자랑스럽다 대한민국 대표팀 ㅠㅠ 손흥민♡	0
541	이제 카타르월드컵에서 잘하자	0
542	역시 태극전사	0
543	군면제되도 군대 갈수잇어요?	0
544	흥쓰	0
545	모든 선수들이 기회를 성공을으로 잘 이끌어서 승리해서 좋네요. 이것이 축구의 승리요점입니다. 그 기회를 잘 살려준 손흥민선수의 헌신은(상대의 집중견제를 도움으로 전환 임무완수) 다른 선수들이 죽이지않고 꼴로 연결시킨 것이 좋은 작전이며 실력이 뒷받침이되어야 가능한 일.	0
546	이겼다!	0
547	진짜 이렇게 짜릿한 경기는 독일 한국 다음으로 좋았다...!!!	0
548	죽하합니다	0
549	우리나라 국민들 응원소리 장난 아니다ㅋㅋㅋㅋㅋㅋㅋ진짜 경기장에 있었던 분들 다들 수고하셨어요	0
550	자랑스럽고 금메달딴거 리스펙하는데 군대안가기위해서란 말이 먼저나오는게 진짜 개비참하다 이게 현실이구나.. 1년3개월뒤에 영장날아오네 ;	0
551	군대 가지말즈아아아ㅏ	0
552	이병 손흥민! 오늘부로 전역을 명 받았습니다!	0
553	자랑스럽다 대한민국 ~~~	0
554	이승우  '우승이' 다!!	0
555	아...빛현우 때문에 축구를 못보겠네요.너무 빛나잖아...아윽ㅠ	0
556	다음 아시안게임도 우승가즈아 선수 잘뽑아	0
557	다시보고 국뽕에 취하는 1인이요	0
558	친구들이랑 내기했는데 내가 맞췄당ㅎ	0
559	황인범의 활약도 큰듯...	0
560	쏘니 군면제가 기분이 젤루 좋다 다들 넝 잘해줘서 고마워	0
561	리승우가 넣다	0
562	후전드 리즈시절	0
563	이승우도 군면제 아님?	0
564	훗날 등번호 7번 선수는 UEFA챔스경기에서 4강을 이끄는 주역이됩니다	0
565	군대안간드아!	0
566	3-1!~!~~!!~!~~!	0
567	군면제  축하드립니다.	0
568	이승우 이제 흥하길!	0
569	허허허허헣	0
570	세게대회에서 보여줄때가왔다	0
571	난 후반부 끝나고 잠을 그냥 잤는데 연장전에 2번에 꼴로 이겼다!!!!!	0
572	ㅓ무너무넘무너눔 잘해줘서 감사합니다!군면제가 중요한게 아니라 유럽에서 날라다닐 기회를 얻어서 너무 ㅅ기쁌니댜!!!!	0
573	마지막에 손흥민선수가 면제!!이러면서 외친거같음.. ㅋㅋ	0
574	결국 우리가 우승후보들 다꺾었네ㅋㅋ	0
575	모두 경기 열심히 참여해주셔서 너무 감사드리고 우승 축하드려요!다시 한번 감사드리고 항상 응원합니다!	0
576	국뽕받으로 왓습니다	0
577	흥민이가 현우한테 가즈아!!! 라고 외쳤다ㅋㅋ 대한민국 선수들 고생들하셨고 잘싸웠습니다.... 눈물이 납니다ㅠ	0
578	대한민국선수들고생했고..흥민이는 진짜 흥해라~	0
579	싫어요누른사람누구?	0
580	황희찬 헤딩 지료따ㄷ	0
581	god흥민이는 이제 비행기 2번탄다.한국으로 오는 비행기 잉글랜드로 가는 비행기갓의조도 비행기 2번한국으로 오는 비행기 일본으로 가는 비행기희찬이도 마찬가지쩝..이기고도 고생하네요..	0
582	둘다잘했다	0
583	대한민국!!  짝짝짝짝짝	0
584	흥민이형 표정 진짜 살면서 내가본 제일행복한 표정이었음ㅋㅋㅋ	0
585	그래도 경기보는내내 조현우가있어서 불안하지않았어^	0
586	이승우 시원하게 차버리네	0
587	엄마가 황희찬 열심히 뛰는게칭찬하고싶다고 했는데일냈넴	0
588	황희찬 점프 멋지네	0
589	애국가 부를뻔한거 듣기만 해도 돼네 이제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
590	마 우리나라가 독일 이긴 팀이다!!!	0
591	빛승우	0
592	대박	0
593	ㅎㅎㅊ 이제 국대에서보지말자.. 멋진 이별골이였다 ..	0
594	근데 웃긴게 일본 전 전인가 거기에서도 마지막에 누구 교체하고 교체하자마자 끝나던데 이번에도 그렇고 타이밍이 예술이여~	0
