,Unnamed: 0,reviews,label
532,536,"100번 봐도 감동,, ",1
104414,105391,참신한 소재로 스릴과 재미와 감동이 넘쳐나네요~최고였어요~^^ ,1
137485,138773,나이 서른이 넘어가면서 잔잔한 다큐멘터리나 독립영화가 좋아지네요 저와 같은생각을 하고계시다면 이영화 추천드립니다 뭔가 내 주변에 당연했던 것들이 어느순간 하나 둘 사라져갈때 나는 무슨생각을 하게될까 고민해보게되는 영...,1
99236,100153,11점은 못주나..ㅎㅎ ,1
3845,3851,내용은 별거없지만 이 영화 특유의 색깔과 느낌이 아주 명확하고 내겐 잘 와닿았다. 관람 후에도 여운이 오래남았던 영화 ,1
10128,10154,이게 바로 음악영화입니다 ,1
21532,21729,조커의 탄생출산율이 떨어진다고 욕하는 한국사회에 보여주어야 할 영화 ,1
53683,54222,진짜 재밋움 다들 보세여 ,1
46651,47104,감동적이고 좋았어요~^^ ,1
69105,69795,재밌는 한 시간! 넘 좋다 다음에 도 오야겟ㄷ ,1
32956,33248,예술가들의 정신세계사랑보다는 예술이 앞서는것같다. ,1
49863,50368,류승룡 좀비설 너무 웃겼어여 ,1
75859,76667,결국 남는 것은 어쩌면 그가 바란 대로 본인의 열정과 따뜻한 마음이었다. ,1
135062,136339,유대인들이 예루살렘으로 모신사람을 쓰레기로 묘사하는 서프라이즈... 정말 이름값한다 ㅉㅉ ,1
41964,42402,내 인생영화다. 필립세이모어호프만과 아담샌들러의 연기에 박수!!!폴토머스에디슨의진솔한 대사에 박수!! 영상미에 박수!! ,1
99565,100482,2시간 30분동안 숨을 쉴 수 없었습니다... ,1
1162,1166,Two thumbs up 이다. 레이찰스의 위대함과 제이피 팍스의 신들린 연기 ,1
5063,5072,물의 형태가 다양하듯 사랑도 각기 다른 형태를 지닌다. 이들의 사랑을 응원해 주고 싶다. ,1
103255,104227,주연 조연들이 명작을 만들었다 ,1
117948,119038,한순간도 긴장을 놓치지 않는..재밌었다. ,1
120842,121953,"누군가는 집을 잃고 모든 재산을 잃는 어마어마한 홍수가,누구에게는 그저 그 다음날 미세먼지가 없게 해주는, 집의 정원을 운치있게 만들어주는 장치일 뿐.. ",1
111469,112516,그래픽도 좋고 고전문학을 영화로 볼수있어서 좋았다 헌데 다아는내용이라 신선함은 역시 좀 떨어진다 ,1
21422,21487,주인공들의 빛나는 연기에 박수를 ,1
17618,17660,임수정 나온다길래 믿고 보고 왔습니다. 재미있는 오락 영화는 아니에요. 잔잔하고 길게 여운이 남는 영화네요 ,1
138575,139874,이제껏 전혀 봐오지 못한 전혀 다른 색의 사랑을 보았다. ,1
81755,82605,단순히 레즈비언의 사랑이 아닌 아델과 엠마의 사랑이 너무나도 가슴아팠다. 성숙해가는 그들의 사랑표현도 너무좋았다..다시 만나서 매달리는 아델이 우는장면에서 나도 많이울었음 ㅠ ,1
136978,138256,처음 평점 주는 영화. 여러 번 봐도 재미있음. ,1
22909,22974,중간에 브라이스 아빠의 과거 음악에 대한 이야기들도 들어보고 싶고 줄리와 브라이스의 뒷이야기도 들어보고 싶다. ,1
4448,4539,"잔잔하면서 뭔가 생각을 하면서 보게 만드는 그런 영화... 박해일, 문소리 연기 역시 짱... ",1
20360,20420,죽었던 이상윤이 아직도 살아 있는가?1 에 궁금증 을 풀고 싶네요 이 영화를 보고 그리고 최수현의 정체도.... ,1
11807,11947,최고10101010 ,1
25652,25896,영화보다가 처음으로 눈물흘려본 작. ,1
90768,91643,나쁘지 않았다고 봐요. ,1
87614,88486,김혜수 유아인 조우진 연기 너무 좋았다 오랜만에 시간 순삭한 한국영화! ,1
16199,16247,서양 B급감성에 마블링 곁들인 느낌 ,1
18550,18720,꼭 잊지말아야겠습니다 우리 선조세대의 자유에 대한 열망을.. ,1
134101,135377,타샤님 처럼 후회없는 인생을 살고 싶네요..쉽진않겠지만마음에 쉼표하나 찍고 왔습니다. ,1
77808,78633,조디포스터는 너무나도 아름다웠다 ,1
20886,20946,"해리가 셀리를 만났을때, 당신이 잠든 사이에, 시애틀의 잠 못이루는 밤 ",1
84848,85708,풀어풀어 다풀거야 타짜는 내가 전문가 ,1
106600,107587,우선 든 생각은 캐스팅 엄청 잘한듯 그것1에 나왔던 아역배우들과 싱크 대박 재미있게 잘 봤음. 무서움 보다는 감동이 크고 여운이 남았음. ,1
108438,109457,세상에...안봤으면 큰일날뻔 ㅠㅠ ,1
28653,28932,아름다운데 슬퍼 팩폭당한느낌이랄까. 진짜 별생각없이보다가 무겁다 ,1
138274,139573,삶은 멋진 여행이란걸 처음이든 다시든 일깨워주는 영화 ,1
45565,46010,한국판 리메이크작은 일본 원작을 범접할수 없네요. 역시 원작이 훨씬 감동적입니다. 원작이 자연스럽다면 리메이크작은 억지스러움! ,1
86893,87765,재미있네요 5세아들에겐 다소 길었던듯합니다 ,1
117884,118974,최고의 산악 액션 영화 ,1
73397,74122,음악에 푹 빠졌던거 같아요~ ,1
8086,8206,다시한번 그분의 올곧은 쉬이 품을수없는 멋진 신념과 정신을 만날수 있어 더더 그리워지는 시간이었습니다~ ,1
22977,23031,마음이 무겁네요~~삶의모양이 너무도 달라서요. 자신에게주어진삶을 묵묵히 살아가기를~~ ,1
89220,90093,우주갔다가 과거갔다가 지친 우리들에게 다시 비교적 편하게? 한템포 쉬었다 가자 말해주는거 같다 오랜만에 초기 스파이더맨 감상한 느낌 ,1
15961,16009,웃기고 재밌었음ㅋㅋㅋ 그냥 아무 생각없이 웃을수 있는 영화임 ,1
43261,43702,사실 예술이란게 거창한 것이 아니다.벽화 하나로 삶이 달라질 수 있는 것바다절벽에서 떨어진건물에붙여진 아이 사진은 영화관에서 숨을 멎게 할 정도로 멋있었다. ,1
12617,12645,"역대급이다. 딱 귀신 나올 타이밍이라서 긴장하고 있는데, 귀신이 안나옴 그래서 긴장푸니까 갑자기 귀신 튀어나옴 ",1
128619,129799,고양이 보는 재미에 푹~ 빠졌네요~ 정말 외로움이 많은 분들이 많은가보네요~ 4가지의 이야기가 나오지만 마지막꺼 빼곤 결말이나 사정이 다를 뿐고양이 대여 패턴이 똑같아서 영...... 세번이나 보고 있자니... ,1
8151,8176,특이한 듯 평범해서 아름다워요 ,1
93100,93983,"드라마도 탄탄하고, 배우들 캐릭터도 너무 좋곸ㅋㅋㅋ 오랜만에 편하게 웃다나옴! ",1
107844,108848,시사회 보고왔는데 또 보고 싶어요. 개인적으로 사랑하는 장르 ,1
18093,18263,고전만의 아름다운 여운.. 부디 영원하길 ,1
20246,20294,"색계에 버금가는 수준의 동성애 장면이 부담스럽지만, 18세 소녀의 강렬하고 감각적인 사랑을 실감나게 표현하기 위한 감독의 의도라고 이해했다. 마약같은 사랑영화 ",1
113693,114751,보헤미안 랩소디만큼 좋음 ,1
117014,118103,기대안했는데 진짜 재밌어요 ,1
18330,18383,생각만큼 그리 재밌지는 않았는데.. 답없는 인생을 어떻게든 살아보기 위해 고군분투하는 모습이 보였다. 마냥 남 일 같지 않아서 한편으로는 보면서 우울했다. ,1
2660,2667,"모두 리콜이라고 제목이 말해주지만 현실과 리콜사이의 의문으로 머리가 멍해진다. 괴이한 미래도시, 세개의슴가, 벌어지는 얼굴등 상상초월의 폴버호벤의 연출이 경이롭다. 아놀드와 샤론스톤의 연기도 좋았고 분장과 음악도 매...",1
5822,5929,아메리카국뽕에 치해버렸ㅓ ,1
23809,23866,마지막은상상도못함저표시가 그렇게사용될줄..진짜 그때울었네요ㅜㅜ ,1
11861,12001,뮤직페스티벌 온줄 엄청 감동받고 마지막엔 감동에 벅차 눈물까지나옴 ,1
24317,24528,사랑에 관해 생각해볼 수 있었다. 몰입력 최고. 다큐가 지루할 거란 편견을 깼다. ,1
45155,45600,유가족에게 정부와 국회가 소금뿌리고 영정 엎듯한 600일. 그리고 거짓약속과 언플들. 이전의 모든 참사에서도 되풀이 되었으니 앞으로도 일어날지 모를 사고를 대비해서 반드시 기억하고 미약하나마도 진실을 향해 행동해야 ...,1
2534,2614,연기가 섬세한건지 감독이 섬세한건지 ,1
114363,115430,천안함은 진실의 문제. ,1
22087,22152,미야자와 리에가 연기한 엄마와 스기사키 하나의 딸은 정말 특별한 케릭터다. 이렇게 복잡한 가정사에서 험한 말 한번 안하는 사랑스러움이라니 ,1
9129,9162,"진짜 우리 자화상인지 아닌지, 적이도 나는 아닌건지 아니라고 생각하고 싶은건지. ",1
23176,23241,이게 영화다. 배워라 한국 영화계는. 조폭 물 코미디물 좀비 이딴거 그만 맹그러라. ,1
136619,137897,나 같으면 소송 걸었을 듯. ,1
10754,10788,"방금 관람하고 왔는데요 영화가 전체적으로 너무 우울해요 해피엔딩기대한건 아니지만 왕따, 모함, 누명, 학교폭력, 성폭행, 종교적 갈등, 빈부격차 등등 모든 사회적 부조리가 다들어있네요 ㅠ 잘생긴 남주보러갔다 뜻밖의 ...",1
84146,85005,와우~ 볼만하네요~괜찬음 ,1
20719,20779,"연출보다, 감독보다, 배우가 뛰어난 영화도 있다. 이유는 모르겠지만, 여주인공의 배우는 모든걸 내려놓고 연기했다. ",1
112412,113460,나이 좀 더 먹고 다시 보니 원래 알던 것보다도 갓띵작.. ,1
21085,21149,몇번봐도 너무 재미씀 ,1
18410,18580,진짜 리얼했던 영화. 의미있는 영화. ,1
46524,46976,"인간관계에 있어서 은둔형인 나 그냥 타고난 성격인 것이지 라는 생각, 연애에도 처음부터 잘 맞아야 앞으로도 좋은 배우자가 될 수 있다 등의 현재 생각을 깨고 좀 더 도전과 변화를 해야겠다는 마음을 ...",1
129658,130841,주체할 수 없이 몰려온 감동 ,1
88227,89099,정진영 잘생겼어... ,1
72680,73403,어른인 저도 너무 재밋게 봤어요~아이들에게 노래를 통해 전달할수 있는 부분이 많아좋았습니다색감도 입체감도 너무 선명했구요 토끼공주님 토끼들이.너무 예뻤어요~~~ 카봇 극장판은 언제나 기대가 되여 ,1
132748,134000,자극적이지 않아도 감정을유도하려 억지부리지 않아도너무나 매력적인영화...^^ ,1
13255,13283,남녀노소 막론하고 인기 ,1
13013,13041,잘 봤습니다! 회장님 짱 ,1
113457,114515,영국에 진짜뮤지션들은 대단하다. 보면서 자연스럽게 부르게 되는 엘튼 존의 음악 최고입니다. ,1
82379,83232,누가 누구를 용서한다는것인지... 종교의 회의감이든다 신은죽엇다라는 명언이 떠오르네 ,1
85337,86202,강추합니다 소장하고싶어요 ,1
77319,78139,아이들이 너무 재미있어했어요~~~ ,1
24557,24622,한순간도 놓칠것이 없어보이는 영화. 아름답고 강렬하다. 영상과 음악에 마음이 열리고 닫혔다 먹먹해졌다 전율했다를 반복하다 현실로 돌아온 느낌이라고 할까요... 아.. ,1
25280,25519,"줄리아 오몬드 비주얼 전성기.. 제인, she is so beautiful. 시베리아, 러시아의 웅장함과 사관생도들의 뜨거운 우정. 그리고 청년의 순수한 사랑까지.. 소장하고 싶은 영화. ",1
24637,24702,아주아주 재미있어요ㅠㅠ 디카프리오도멋지고 클레어도 사랑스러워요 음향과 장면이 잘맞아서 아주 좋았어요 개인적으로는 또보고싶어요 ,1
106210,107195,우리나라 발전이 없는 이유가 이영화에 담겨있어 너무 씁쓸하다.. ,1
14848,15003,다들 먼소린지 이 영화 cg 한국 신과함께 만든 덱스터스튜디오에서 만든거임. 한국 기술이 들어간 영화입니다. ^^* ,1
24460,24525,신하균의 연기가 돋보였던 작품 ,1
7917,7942,기존 판타지 영화들과는 사뭇 다른 느낌의 영화였어요. 굉장히 세련되고 흥미롭네요 ,1
50761,51267,생명을 소중하 붙들고 남겨질 사람뜰을 위해 끝까지 고통가운데사도 간구와 눈물로 하나님을 바라본 당신이 작은 예수닙이다 히브리서 5장 7절을보고싶은 관희 집사님께 선물합니다하나님이 아들이시면서도 받으신 고난으로 순...,1
65468,66124,시대를 30년 앞서간 저항영화.. ,1
48929,49423,리암니슨의 폭발하는 액션이 기대됩니다! ,1
992,995,신구선생님을 언제나 최고였져 이번영화고 최고입니닷!! ,1
1966,1971,"대놓고 감정팔이 하는게 아니라서 좋았다. 소년의 꿈도, 아버지의 희생도 모두 진심으로 안타깝고 감동적이었다. ",1
22609,22674,평식이형 7 점 + 극찬 = 바로 보러가도 후회 안 한다 ,1
32,32,"게이, 흑인, 빈민, 왕따, 마약 게다가 사회성 결여 이 혐오스런 자신을 포용하는 삶의 여정. ",1
2002,2007,'아버지'와 '형'이란 날개를 달고 날아오르는 백조. ,1
17923,18082,로마의 로맨틱함과 그녀의 사랑스러움 때문에 보는 내내 심장이 뛰는 영화였어요. ,1
68888,69578,더 하는 줄 알았는데 끝났다고 아쉬워하네요2편 기대해봅니다 ,1
68078,68767,여운이최고 여행가고싶다 ,1
211,214,살짝 아쉬워서 더 좋았던 영화 ,1
131995,133221,동시대를 사는 이들에게 꼭 추천하고 싶은 작품. ,1
19220,19390,역시.... ,1
75753,76561, 물감과 붓의 터치를 스크린으로 느끼는 황홀한 경험^^ 제작 노고에는 경의를~ ,1
117329,118418,사소한 모든 장면도 허투루 보지말아라. 다 복선이다. 오늘부로 내 인생 첩보물로 꼽는다 (알바 아닙니다) ,1
2715,2721,웃픈 감동이 속속들이 녹여있는 영화입니다!! ,1
4708,4799,과거에 남겨진 탐정이 걱정되는건 나뿐인가 ,1
9958,10083,정은지 연기 잘한다 웹툰을 안보고 봐서 그런지 참신했음. 귀곡성 이후 최고 공포영화인듯 ,1
46331,46783,아이들이 너무 재미있어다고 또 보자고 합니다.적극 추천합니다. ,1
2429,2435,"사랑에서의 지배, 권력이라는 것들은 추악하기 때문에 배제되어야 한다고 생각한다. 하지만 사랑이란 것도 감정과 관계인지라 역학이 분명 존재한다. 로코라는 장르로 포장되어온 이 속성을병적인 층위로 잘 풀어냈다. 너무...",1
18348,18518,이 영화는.재밋는게 아니다 감히.재밋다고 말할수있을까한국인이라면 꼭 봣으면하는.영화다 보면서 많이.생각하게되고 눈시울이 붉혀졌습니다감사합니다. 잊지않겠습니다... ,1
10993,11020,이렇게 좋은 작품과 좋은 역량을 가진 감독이 누명을 씌고 과소평가되는 것이 안타깝습니다. 주변에 추천하고 싶어도 상영관이 없더라고요. 5번 봤습니다. 한국영화 중 드물고 오랜만에 여운 짙은 영화였습니다. 만들어주셔서...,1
55331,55875,"사랑스러운 영화. 매기의 캐릭터 덕분인지 그녀의 삶은 계획대로 되지 않아도 충분히 매력적으로 보인다. 후반부로 갈수록 스토리가 엉성해지는 인상을 받았지만 적당한 유머, 현실감 넘치는 의상, 자연스러운 연기로 인해 즐...",1
6618,6725,1편보다 나은 속편 없다지만 그 공식을 3번이나 깬 영화. ,1
125144,126281,진짜 6점대 영화는 아니다.. ,1
22827,22892,그야말로 역대급 영화. ,1
21346,21543,조마조마 하면서재미있는영화 ,1
19603,19651,폭력적인 장면없이도 가능한 오락영화라니 최고다최고 ,1
403,409,OST 가 이렇게 잘 어울릴 수 있는 영화가 또 어디있을까요^^ OST 때문에 봤는데 내용 역시 좋아요~ 잔잔한 전개와 빈티지 느낌... 여운이 남는 영화에요.. ,1
48359,48852,이해 잘 안돼... 하지만 리버피닉스의 연기는 그대로 전해졌다. ,1
26262,26328,기자 평론가 평점에 이용철 니는 뭐 그리 나이를 쳐먹었길래 90년대생들을 애송이취급하는겨ㅋㅋ 그렇게 빈정대면서 쿨한척 한줄평점 찍 갈기면 뭐 되보이는줄아나 ,1
72265,72982,세상에영웅람보가 흥행이 이 따위취급을 받다니허긴 3~4에서망가지긴했지만1~2는 레전드아니냐?람보위장술은 미육군교범에도 실렸다 ,1
37452,37816,깔끔! 상큼!! 설렘!!! ,1
70672,71366,관람객입니다 진부한내용은없지만 나름 잘만들었습니다중박이상은 할거같네요 500만쯤조커랑 터미네이터3는 진짜인생작 만난기분82년생은 책으로 보세요 남자는터미네이터3입니다. ,1
124616,125753,꼬마애 연기 개잘함 소름돋음 ,1
135351,136628,액션은 고득점인데 스토리는 좀 이상함... 진짜... 생뚱맞게 마무리.. ,1
12818,12960,애기랑 더빙파봣는데 어른영화임 자막으로봐야하는부분임 마즘 추천 ,1
117563,118652,여주 멋지고 액션도 좋았어요 ,1
104858,105836,지루할틈 없이 존잼이에요 ,1
1748,1752,삶이라는 것은 알 수 없는 앞날의 연속이다.알 수 없은 삶 속에서 우리는 끊임없이 변화를 받아들여야만 한다. 때로는 좌절하기도 하며 때로는 눈물 흘리며 성장하고 그렇게 시간의 흐름속에서 우리는 천천히 늙어간다. ,1
38325,38737,볼만함 이선균연기에다시한번그뤠잇 ,1
29165,29447,불매운동 하는 사람= 정상불매운동 안하는 사람= 정상불매운동 왜 안하냐고 ㅈㄹ하는 사람= 비정상불매운동 왜 하냐면서 ㅈㄹ하는 사람= 비정상 ㅇㅋ?글고 지금 일본영화 왜 개봉하냐는 말을 하는데 이미 일본불매운동 일어나...,1
69529,70223,슬픈영화 ,1
8660,8781,"타란티노의 선전포고, 솟구치는 아드레날린 ",1
45803,46255,"너무 재밌고 슬프다.., 흐엉어아아 ",1
118396,119488,모든 직장인은 이 영화를 지지할 것이다 ,1
19348,19402,많은 사람들이 보고 많이 슬퍼하고 많이 분노해야 하는 영화. ,1
1803,1842,"간만에 고전미있고, 묵직한 영화였습니다. ",1
17867,17920,소재 자체가 오글거림 요소가 있을만한거라서 그건 감안을 해야 됨. 그거 외엔 캐릭터들의 설정도 좋았고 음악이 참 훌륭했음. 좀 슬펐던건 내가 어른이 되어 버린거. 많은 금을 보며 와 저게 얼마야 라고 생각한게 슬프다...,1
34480,34795,마지막에 정말 속시원해지는 영화!주인공 나옥분의아픔과희망 모두를응원합니다. 감동케미 짱! ,1
104882,105860,아이들이재미있게잘봤어요~~귀여워서마와서도귀여워귀여워했어요~ ,1
77167,77987,핵잼있음 감동적임 눈물남 ,1
135066,136343,쉰들러라는 사람의 가치관 변화와 고뇌가 아름답게 그려진 영화다. ,1
115307,116375,히치콕영화중 가장 자전적이면서도 시적인 영화 ,1
26490,26556,그냥 존나 재밌습니다. ,1
133688,134954,꼭 잘됐으면 잘됐으면 하고 바라게 되는 캐릭터 조병운~ 하정우가 연기해서 더욱 그러했던 조병운 ㅋㅋㅋㅋ 진짜 막걸리집을 열어서 내가 더 행복하고 기뻤던...!! 초콜릿 언제 챙겨가서 회장한테 주는지...ㅋㅋㅋ 정말 ...,1
17733,17892,안젤리나 졸리로 다한 영화 ,1
1222,1258,아... 난 부모가 될 수 없을 거 같다. ,1
102811,103783,이런영화없나....정말 최고였는데.... ,1
22225,22275,"샤오펑과 양양의 대화에서 목구멍이 뜨거워 지는 것을 느낄 수 있었다... 요즘 같은 개인주의 시대에는 형제,자매간에 그런 정이 덜한 것일까, 아니면 모두 서로 대화가 필요했던 것일까..? 남자 주인공 너무 잘생겼고 ...",1
7693,7711,결혼전에 내가얼마나 행복하고 건강한 사람이었는데.. ,1
12526,12564,기대보다 재밌고 감동적이에요ㅋㅋ ,1
2619,2625,참 좋은 영화입니다. 많은 생각을 하게 하네요. 우리의 삶이 우리 자신이 독단적으로 만든 게 아니라는 사실을 생각하게 합니다. ,1
130175,131358,"아직도 잘못된 논리를 주장하고있는 잔당들에게 어떻게 사죄를 받아내야 할까요,,,, ",1
45398,45843,아이들의 죽음에 좌우가 어딨습니까깨어있어야해요 ,1
80625,81475,걸복동 상영관을 피카츄한테 줘라 ,1
113744,114802,이 영화가 이정도 밖에 본 사람들이 없어 너무 아쉽네여진짜 멋진영화인데 ,1
18153,18200,IMAX 4DX 3D!!!! ,1
91705,92588,이걸 보고나니 모든 공포영화가 허접후속편으로만 보임 ,1
2586,2592,이런 영화가 더 필요하다 ,1
1927,1931,강추작인데 상영관 상영횟수가 너무하네ㅜㅜ ,1
123432,124567,상귀~메밀묵~줘포~메밀묵~~~sangui bibimus~(우리가 마시는피~)corpus edimus~(우리가 먹는 몸) ave satani~(hail~사탄) Ave! Ave Versus Christus! (hail ...,1
15164,15322,참좋은영화 나쁘지만 나쁘지않은 범인... ,1
45017,45462,몰랐던 걸 많이 알게 됐습니다.육상으로 올려진 세월호에서 가족들의 품으로 다들 돌아오시길 바랍니다 ,1
23685,23889,"아끼는 영화, OST와 영상미도 힐링 그자체 ",1
23526,23730,이런게 영화지... 재상영 원함미다.. ,1
24833,24898,진짜 별거 없는데 투박하고 심심하기만 한데 여운은 너무 오래 남는다 ,1
17970,18017,흑백영화인데 감동은 컬러풀하다는거 ㅎㅎ오드리와 그레고리펙 최고의 명작이네요^^ ,1
113543,114601,태런 연기가 정말 ㅠㅠ 엘튼존 그 자체였다 ,1
2566,2572,사실 어제 개봉한 어벤져스를 보고난터라 당갈은 정말 기대 하나 없이 본 영화였는데 처음 평점을 남길 만큼의 큰 감동을 받았어요. 긴 시간 어찌 지나갔는지 모르게 푹 빠졌고 마지막엔 눈물도 글썽였네요. 정말 멋진 영화...,1
131201,132413,본지 4년이 지나도 잊혀지지 않는 여운들... ,1
80596,81446,포켓몬 좋아하는 사람으로서 그냥 엄청 재밌게 봤음ㅋㅋ 또보고싶다 ,1
11027,11167,그를 원망하진 않는다. 자신이 세워놓은 거리감이 슬프다는 것만 깨닫고. ,1
101272,102196,재미있게 봤습니다 중간에 깜놀 ,1
12868,12906,주범보다 훨씬 더 사악한 기레기들~장충기문자게이트 실사판 ,1
86798,87670,추석연휴라 자리가 꽉 찼었네요. 재미있었어요~ ,1
261,267,극장개봉은 했었나요? 집에서 혼자 보는데 난 모르겠어요 곡성 결말 이후 어렵네요. 근데 충분히 자극적이여서 10점 주고 가네요. 어려워요 ,1
85077,85938,감동을 기대하기보단 그냥 아무생각없이 보는 재미?더빙 잘됬어요 ㅎ ,1
15178,15223,홀로코스트의 참상을 너무나도 절절히 드러내준 영화. 연주곡을 들으며 코끝이 찡해졌다 ,1
14723,14878,마블에 밀려 1주일만에 사라져가는 아까운 영화 ,1
21671,21719,아....답답하다진실을 조금이라도 알고 있는 사람들아 말 좀 해 줘요!! ,1
96161,97056,울다가 웃다가... 영화 참 좋았습니다.평점 처음나기네요^^ 천만 넘겼으면 좋겠습니다. ,1
115335,116403,"볼 때마다 새로운 영화, 클래식의 품위와 향기가 느껴진다 ",1
17163,17322,실화 바탕 영화라 봤는데 참 여운이 많이 남네요~ 인생이 뭔지 생각하게 만드는 영화인듯~~ 감동적이고 한번씩 빵 웃기고 ㅋㅋ 글구 손호준씨 일케 잘생긴지 몰랐어요~~ 오 안구정화했네요 ㅋㅋ ,1
20809,20857,연말에 가족끼리 보기에 진짜 이만한 영화 없습니다ㅠㅠ 꼭 휴지 들고 가세요!! ,1
12879,12917,분노가 가시질 않네요 암흑기 끝나길 ,1
69886,70580,ㅠㅠ엘리오 올리버 짧아서 더 아련하고 빛나는 스토리같습니다 ,1
28912,29194,부시뒤에...순실이가... ,1
128644,129824,렌타아~ 네-코! 렌타아~ 네-코! 네코네코! ,1
16916,16967,와.... 다행이다 dc 앞으로 계속 이런식으로 영화 만들어줘 ,1
100755,101679,장담하는데 발락 보단 무서움 ,1
5570,5579,아빠랑 같이 봤는데 핸드폰 검사 받을뻔했다 ,1
16416,16575,내안에 그놈과 비슷한 영화인듯요 남주가 박성웅인데 거 중구성님 너무하신거 아입니까 신년초부터 스크린 점령! 사랑합네다 ,1
51250,51756,전혀 희망이라곤 눈씻고 찾을 수 없는 상황에서 기적을 만들어내고 크나큰 감동을 준다. 연출력과 배우들의 연기력이 대단하며 마음속 깊은 울림을 준다. ,1
21713,21910,"많은것을 담고있는 많은것을 생각하게 하는,, 소년의 연기는 심금을 울린다 ",1
13618,13646,"영화를 보고 나왔는데 , 계속 눈물이 난다, 이순재님의 연기에 묵묵한 오열이 느껴진다. ",1
109654,110687,애니메이션의 걸작들 중 하나 ,1
57780,58337,제 기준 로맨스영화 원탑. 영화보다는 원작이 심리나 성장과정이 잘 묘사되어 있어서 책 먼저 읽고 보시면 더 재미있게 보실 수 있을거예요! ,1
79998,80840,이영화는 집단(도쿄)응 위해 개인(히나)의 희생을 당연시하는 일본 전체주의를 비판하는 영화 입니다결말을 보시면 아시겠지만 결국 도쿄가 물에 잠기는 엔딩인데 감독은 근대부터 이뤄진 일본의 전체주의사상을 비판하는 메세지...,1
77574,78396,한니발 렉터의 눈빛에 모든걸 빼앗겨버렸다. ,1
89801,90674,기존 좀비 영화물들이랑은 결이 많이 다른 느낌! 생각보다 더 웃기고 재밌게 봤다 캐릭터들도 귀엽고 매력있었음 가볍게 보기에 좋은 영화로 추천추천b ,1
80186,81030,선로를 이탈한 우리들도 행복을 선택해도 된다는 외침. ,1
139355,140670,마음 한부분이 찡하면서 아프네요..ㅠ ,1
76819,77638,"마지막이 그래서 더 여운남는 것 같음 진짜 이 여운때문에 소름이 끼칠 정도로 좋았던 영화 두 번, 세 번, 계속 보고싶다 ",1
2453,2458,완전 재밌었어요 ~~~ ,1
20709,20757,"나는 전세계수만명 아미중 한명에불과하지만, 작은내목소리가 방탄에게 아주조금이라도 힘이된다면, 내가들고있는 아미봉이 그수많은빛을이루는데 조금이라도 도움이된다면, 그렇게해서 방탄의 행복이 98에서 99, 100이된다면,...",1
18026,18073,소재만 따와서 각색하던 영화가 많았는데 1987은 직접 그 시대로 돌아간 듯한 느낌을 받았습니다 꼭 보시는 것을 추천해드립니다 ,1
2889,2895,"마냥 재밌고 웃긴 줄만 알고 봤는데, 가족의 따뜻한 사랑을 느낄수 있는 감동적인 내용이였어요. 두 아들들과 즐겁게 관람하고 왔어요~ ",1
73199,73924,위대한 음악 영화는 조금 거칠었다 ,1
103411,104383,오락영화가 이정도면 스토리도 탄탄하고 최곤데? ,1
15671,15705,"God is good ,all the time. ",1
80425,81275,피카츄 너무 귀여웟다 앤드게임보다 재밌엇다(취존좀)애들없는 밤에 보세요^♡^ ,1
126290,127431,슬프지만 꼭 봐야하는 영화 ,1
73073,73796,영화관 처음이었는데 너무 집중해서 잘보더라구여 ,1
42659,43100,최고예요. 영화를 먼저보고 인간극장편까지 봤는데.. 이영화를 보고 많은 것을 느끼고 배웠어요. 할머니 그리고 하늘에 계신 할아버자 감사합니다! ,1
138393,139692,"인생이란.,.,.. ",1
134002,135271,"하장우와 전도연의 조용한 케미, 마음이 따뜻해집니다. ",1
136407,137685,제니는 별로였지만 갓중위님이 캐리하셨다 ㅇㅈ? ㅇㅇㅈ ,1
18864,18917,신선한 소재의 영화라 재밌었고 배우들이 연기를 잘해서 보는 내내 몰입이 된 영화!ㅋㅋㅋㅋ ,1
60944,61520,지금봐도 소름이네요 ,1
107775,108779,14년에 개봉했을때 봤는데 진짜 재밌게봐서 지금은 영화를 소장하고 있습니다. 봐야할지 고민하고 계시다면 꼭 보세요. ,1
8745,8769,너무 감동적이예요눈물쏙빼고왔어요 ,1
18751,18798,얼만큼 위험했어? 평소같았어 ㅋ ,1
27913,28191,신입이 돈에 빠져드는 과정을 다양하게 그려낸 류준열의 연기에 큰 박수를!! ,1
94803,95688,컨저링 애나벨은 엑소시스트 따라올려면 한참멀었다!! ,1
2118,2123,진짜 특이하다... 우리나라 정서랑은 정말 다른데 재밌긴 하네 ,1
6208,6315,방탄이 있기에 아미도 있다 ,1
17765,17924,50년대 작품이라 결말이 아쉬웠는데 지금 생각해보니 그렇기에 한번 더 생각나지 않나 싶다... 서로가 다가 갈 수 없는그 장벽이 있기에 ... ,1
70743,71437,충격과 감동열개로는 표현할 수 없다 내리려고 애쓰지마시오쓰리를 보고싶어근 삼OO을 기다림최소 스무번을 더 보고싶다 ,1
21757,21822,웃다가 울다가진짜 너무 감동적인 스토리입니다. 꼭 보세요! ,1
86918,87790,웃기고 재미있어요외계인귀여워요 ,1
111311,112358,메밀꽃필무렵은 색채가 예쁘고 배경음악이 좋아서 잔잔해요 또 봄봄은 판소리가 웃겨서 한참 웃으면서 봤고 운수좋은날은 보다가 울컥울컥했네요 애니메이션이라서 오히려 감정표현이 잘된거같아요 정말좋은작품이었어요 ,1
