	title	review	label	rating
167	sk는 졌지만...	"아는 지인들과 경기 보러갔습니다.

저만sk 나머지는 기아를 응원했는데

sk가 졌네요. 

4층이라서 자리가 나쁠줄 알았는데 생각보다 경기장 잘보이고 좋았습니다.
"	1	8
168	좋은시간이였습니다.	"아들과 함께 야구경기장 나들이 다녀왔습니다.
좋은시간이였어요~다음에 또 예약할께요"	1	10
169	재밌었어용><	"직관은 처음가봤는데
아무래도 요령이 부족해서 최적의 자리는 못찾았지만!!!
한번가보니까 담에는 어떤쪽에 어떤자리를 우선적으로 
예매해야할지 감이오더라구요
분위기좋고 재미있었어요~~"	1	8
170	주말에 야구관람은 항상 재미 있습니다.	"역시 기아팬이 많습니다.

9회까지 재미 있어고요...

마지막 뮤지컬공연도 좋고, 불꽃놀이는 항상 좋습니다."	1	10
171	너무 재밌네요... 가족끼리 가도 강추!	"sk  kia 야구 경기 너무 재밌네요 ㅎㅎ
다음에 또 가고 싶네요
가족끼리 가도 강추입니다!"	1	10
172	넘 잼나요	인터넷으로 편하게 예애. 좌석이 지정이라 급하게 안가도 되고, 넘 좋은 추억이었어요. 인터파크 예매짱 조아요, 카카오페이로 하면 1000원 할인추가..예매후 아이들 및 와이프 가족 다 갈려고 했는데, 애들 반응은 시큰둥..  하지만 경기장에서 응원할때는 우리애들이 맞나? ㅋㅋ. 담에는 응원석으로 가자고 합니다. 이제는 응원석으로 길려고요. 넘 조은 추억이었어요. 인터파크 예매 짱이에요!	1	10
173	즐거운 관람이었습니다.^^	"경기도 승리하고, 편하게 발권하여 관람할 수 있었습니다.^^
다음에도 또 이용하겠습니다!"	1	10
174	야구경기 관람 후기	토요일 오전에 갑작스레 예매를 하고 관람을 하러 갔습니다. 좌석의 위치(내야 패밀리석)가 좋아서 선수들을 상당히 가까운 거리에서 볼 수 있었고, 경기도 박진감 있게 진행되어 최고였습니다. 모바일 티켓으로 구매하니 특별히 티켓을 소지할 필요 없이 핸드폰의 인터파크 모바일 티켓 앱을 보여주고 구장 출입할 수 있어서 아주 편리했습니다. 가족과 함께 가시면 가족들 핸드폰에서 모두 (티켓 구매한) 동일한 아이디로 로그인해 놓으면 티켓 보여주기 편리합니다.	1	10
175	자리도 좋고 잼나게봤어요	"야구장 자주 가는게 재미있었어요.시구 한 김희선씨는 정말 여신이었습니다
.즐겁게 잘 보고 왔습니다."	1	10
176	경기는 재미있게 잘봤습니다	"처음 가봤은데 잘되어 있더군요 다른 건 다 좋았는데 
쉴만하면 광고 나오고 내 돈주고 왜 광고를 봐야하는지 모르겠네요"	0	6
177	오랜만에 야구장갔는데 모든게 좋았습니다.^^	"1년만에 다시 찾은 야구장.
비록 홈팀은 아니지만 구장도 예쁘고
경기 내용도 너무 좋았습니다.^^
특히 잠실같은 경우 예매표를 받는데 시간이 많이 걸렸던 반면,
금방 표를 받을 수 있어서 여러모로 시간을 절약할 수 있었습니다.
끝나고 불꽃놀이까지... 모든게 좋았습니다.^^"	1	10
178	짜릿한 경기였어요	미리 예매해서 쾌적한 야구경기 관람하였어여	1	10
179	명경기	야구경기 강추입니다^^~	1	10
180	SK 와이번스 경기	인천으로 SK 와이번스 경기를 처음으로 보러가게되었는데 적당한 가격에 좋은자리에서 보게되어 매우 만족 하였다.  아들과 자주 가게 될것 같다.  우선 잠실 구장에 비해 구장 규모가 작아서 경기를 직관하기엔 더 좋았다.  다만 기념품등은 일단 게이트 안으로 들어간 후 아래층으로 내려가야하는 불편함이 있었고 로맥버거와 산체스 부리또를 먹어보고싶었으나 더이상 판매하지 읺는다는걸 알고 매우 실망하였다.  어쨌든 시설면에서 매점 이용이라던지 먹거리가 어디에 위치해있는지에대한 안내가 부족한걸 제외하곤 경기 관람 축면에서는 가까이서 볼 수 있어서 매우 만족하였다.	1	10
181	재미있었습니다	Sk와이번스가 이기고 재미있게 보았습니다.	1	10
182	야구는 끝날때까지 끝난게 아니다.	"진짜 9회 3점차라 안심하고 봤는데

손에 땀을 쥐고 보는 경기였음.

주루사 하나로 희비가 교차하는 야구의 묘미를 느낄 수 있었음."	1	10
183	오늘은 가즈아	가즈아 기아 퐈이팅	1	10
184	관람후기	"처음으로 아들하고 야구장에  갔는데  너무좋았습니다.
아들이 sk팬이여서  그전부터 가고싶다고 한걸 이제갔내요.
아들이 너무재미 있었다고 합니다.
다음에  또가자고ㅎㅎ
즐거운 경기였습니다."	1	10
185	기아야	이겨라	1	10
186	예매로 편하게 관람	"인터파크 예매하기도 쉽고
편하게 관람했고, 아쉬움은 응원팀이 졌슴...."	1	10
187	아이들과 즐거운시간	"아이들과 신나는 한때

인생경기를 보고왔다는 아이들

넘넘 신나했다는...

개인적으로도 중학생 농구대잔치 이후로
가장 재미있게 본경기
로맥 화이팅!!!
최정 화이팅!!!
고종욱 화이팅!!!!!"	1	10
188	두산화이팅	"인천야구장멀지만 시설은 좋아요 
잘보이고 ㅋㅋ"	1	8
189	아이와 함께한 행복한 시간^^	인터파크에서 편리하게 예약하고 가족모두 즐거운 시간 보내고 왔어요.~^^	1	10
190	된다된다 오늘도 된다	홈 6연승 가즈아	1	10
191	역시~!	더위 풀려가서 보기 좋았어요~! 문학에 사람도 많아졌네요! SK 짱!!	1	10
192	이재원데이♡	"한동민, 김강민데이 다 실패했지만
이재원데이 성공♡
행복해요~^-^/"	1	10
193	승리의	요정이간다	1	10
194	SK VS 삼성	"SK와이번스 vs 삼성라이온즈

재미있게 잘봤습니다
"	1	10
195	어쩌다 지면 다시 이기면 되고♡	SK 와이번스 파이팅!!♡♡♡	1	10
196	금방 예매했다 내가  간다	제발  비가 안 오길 빕니다	1	10
197	재밌어용	Sk 최고 한국시리즈 갑시다ㅎㅎ	1	10
198	한동민의 홈런 너무멋졌어요~	믿고보는 sk 직관 너무 재밌었고 하재훈선수 세이브 축하합니다~!	1	10
199	관람후기	"

매우 재밌게 보았습니다. 
프로그램이 다체롭고 
개임도 재미있게 보았습니다. 

"	1	10
200	관람후기	휴가여서 인천문학구장으로 고속버스타고 관람 응원 너무 재미있었어요!	1	10
201	야구경기 잘 보고 왔습니다.	"좋은 자리가 나와서 빠르게 예매하고 다녀왔습니다^^
경기도 잘보고 왔습니다^^"	1	10
202	하아..기아짐	...또 써요?	1	10
203	기아가...이길줄알았는데...ㅜㅜ	"빨리예약안하면 자리 금방없음...
재빠른 예약만이...집안의 평화가...있습니다"	1	8
204	비가 왔지만...	비도 오고 경기도 졌지만 열심히 하는 선수들이랑 응원 너무 재밌었어요	1	10
205	탁자지정석이 제일 편하네요	주말엔 예매 어려운 좌석 평일이 예매해서 가족들과 편하게 경기봤네요	1	8
206	SK우승 가즈아~	SK우승 가즈아~	0	6
207	SK우승 가즈아~	SK우승 가즈아~	1	10
208	외야 패밀리존	"외야라 경기가 잘 안보일꺼라 생각했는데 생각보다 잘보였고,
제가 응원하는 선수를 가까이 볼수있어서 너무 좋았습니다!!

늘 내야에서 관람 하였었는데 외야에서 한번쯤 보는것도 좋을것같네용&#9786;&#65039;

무엇보다 홈런을 볼수있어서 최고였습니다 ㅎㅎ 

너무나 즐거웠던 경기를 선물해준 sk선수들! 너무 즐거웠어요~&#128513;"	1	10
209	재밌었던 첫 야구경기관람	"비록 경기에서 지긴 했지만
재밌었던 첫 야구경기관람이었습니다 :)"	1	10
210	멋진 경기였습니다.	한여름 밤~ 멋지고 재미있었던 경기였습니다~	1	10
211	이겨서 좋아요	"날이 너무덥긴 했는데
1위팀 이기는 응원이라서 너무 재밌었어요"	1	8
212	이번 여름은 야구 직관!	"이번 여름은 야구 직관 최고로 많이 가는거 같아요!

야구가 보면 볼수록 재밌어서

근데 왜 내가 보러가는 날은 늘 지는가ㅋㅋㅋㅋ

이기는 경기도 보러 가고 싶네요!

선수들 모두 화이팅!!"	1	10
213	인천비룡군단	와이번스의 승리를 위하여	1	10
214	기아랑 몇몇구단	판매예정이 없으신거죠? ㅎㅎ 않해도 잘팔리니까?그런강	0	2
215	즐거운 관람이었습니다.	"날씨도 좋고 경기장 환경도 좋았습니다.
경기도 이겨서 기분 좋게 돌아 올 수 있었습니다."	1	10
216	잘봤습니다.	"딱 야구 보기 좋은 날씨였습니다.
다만 아쉬운점은 3루쪽에는 먹거리 살 곳이 너무 적어서 1루쪽까지 가야된다는 점이
아쉬웠습니다."	1	8
217	경기 잘 관람했습니다.	날씨도 선선하고 경기장 환경도 좋았습니다.	1	8
218	잼있었어요	화이팅	1	10
219	최강 SK 와이번스	올 여름 휴가는 SK와 함께 해요.SK 화이팅!!	1	10
220	SK화이팅!!!	"한여름밤의 더위를 잊기에 최적의 경기관람이었습니다.
1루 1층 탁자지정석에서 멋진 경기를 관람했어요.
SK승리로 더더욱 행복한 여름밤이었습니다.
"	1	10
221	즐거운 관람....	"비록 경기는 졌지만 즐거운 관람이였습니다.
키움 화이팅.~~~
"	1	10
222	잘봤습니다	잘봤어요	1	10
223	입장권 구입관련	인터파크 야구입장권 구입은 매우 편하고 좋습니다.	1	10
224	입장권 구입관련	"인터파크를 통한 프로야구 입장권 구입이 매우 인상적이어서 추천하고 싶습니다.
요즘같은 첨단 디지털 시대에 저같은 아날로그 세대는 인터넷을 통한 입장권 구입이 어려울수도 있겠다는 걱정이 앞섰지만 막상 진행을 해보니 생각보다 수월하고 편했습니다."	1	10
225	기아 화이팅	잘하자	1	10
226	Sk	"광효니선수 열심히 해서 sk 우승은 이끌고
최정선수는 한국시리즈 올라갈때까지
홈런공장공장장다운 모습을 보여주시면 좋게습니다
파이팅"	1	10
227	꾸르잼경기	"문학구장 아니 행복드림구장은 시설이 좋더라구요.
전반기 마지막을 승리로 마무리해서 좋았습니다.
무적에르지!"	1	10
228	대승!!!!	"완전 재밌었어요~~!
테이블석 너무 좋아요~~"	1	10
229	오랜만에 야구장 가서 좋았음	오랜만에 야구장 가서 좋았음	1	10
230	행복라이브석	행복라이브석 맨 앞자리, 투수의 볼 괘적까지 다 볼 수 있고, 생동감이 넘치네요.	1	10
231	무적 LG Forever~~	"사전예매를 통해 모바일티켓팅을 하고 경기 당일 칼퇴 후 지하철을 이용하여 경기장으로 직행
시간을 단축할 수 있어서 좋았고 원하는 자리에서 편안하게 치맥과 함께 경기를 관람하였습니다.
응원하는 팀이 이겨서 더욱 잼나는 시간이었삼^^"	1	10
232	졌잘싸!!!	&#49852;팬이라 행복합니&#45820;ㅋㅋㅋㅋㅋㅋㅋㅋ	1	10
233	완벽한 경기	"전반기 마지막 경기에서 승리를 거두었다.
3루 라이브존이 비싸긴 하지만 역시 비싼데는 이유가 있었다. 실감나는 장면을 내 눈앞에서 볼 수 있었다.
12대5의 엘지트윈스 승리!
직관 승률 100%
가족과 함께해서 더 좋았던 추억으로 남는다.."	1	10
234	엘지야,	올해는 가을야구 해야지ㅜㅜ	1	10
235	재밌는 경기~	홈런 빵빵 재밌는 경기 잘 보고 왔어요~~	1	10
236	재밌고 편안하게 잘 봤습니다.	"1루 탁자 지정석 처음 예약해서 야구경기를 관람했습니다.
탁자가 있어서 음식을 편하게 먹을수 있어서 좋았습니다.
필요시엔 움직이지 않고도 전화를 음식을 주문하면 가져다 주시더라구요^^
가까이서 선수들 경기를 보니 더욱 좋더군요..
그리고 더 중요한건 sk가 이겼습니다...ㅎㅎ
저희 가족 즐거운 경기 즐기고 왔습니다."	1	10
237	아주 만족했습니다	"역시 야구장은 문학경기장이 최고네요 넓은 주차시설과 다향한 먹거리가 있어서 
참 좋은거 같네요~"	1	10
238	최정로맥	Sk오늘도 최정,로맥 홈런공장 가동해보우으으으자~~	1	10
239	...	엘지가 이겼으면 좋겠어요...	1	10
240	ㅠㅜ 경기 져서 아쉽	"홈경기였는데 져서 아쉬웠어요 ㅠㅜ 
김광현 투수가 6회였나요 무너지는 바람에 ㅠㅜ 
추가상품을 결제하고 티켓을 받아야 해서 모바일티켓이 제공되지 않는 불편함이 있긴 했지만 인터파크 티켓 예매는 항상 편리하게 사용하고 있습니다. 
다만 수수료는 좀 비싸다는 생각이 들어요."	1	8
241	이겼다	행복함	1	10
242	처음으로 내가 예매하고 처음으로 내가 진행한 관람!	"지금까지 야구경기는 많이 봐왔는데 항상 친구들이나 애인이 표를 예매해줬었어요~
이번엔 제가 다른 친구들을 입덕시키는 날이었어서 제가 예매한건데
제가 막 사람들을 이끌고 이런 스타일은 아니어서 
잘못 예매했거나 실수해서 뭔가 문제생길까 걱정했었어요! 
하지만 인터파크로 예매하는 게 어렵지 않았고 
막상 가서 자리 찾는것도 조금 헤매긴 했지만 잘 해서 너무 다행이었어요!!
ㅎㅎ 별거 아니지만 표를 직접 예매하니까 뭔가 느낌도 다르더라고요!
앞으로도 자주 애용해야 겠어요!
참고로 경기도 막판으로 갈수록 재밌어서 다른 사람들 데려가길 잘했다고 생각했어요!
이겨서 더 좋았던 것 같기도 하고.. 재밌는 추억 만들 수 있어서 진짜 좋았어요!!
앞으로도 자주 애용할게요 인터파크!!!"	1	10
243	모바일로 하니 편하긴 한데요.	"야구경기 자체 및 예약 시스템은 큰 불만은 없습니다.
다만
모바일티켓 앱을 새로 하나 더 깔아야 하고
(인터파크 앱으로 하면 안되나요?)
구장 좌석도가 실제 그림하고 너무 달라서 당혹 스러웠습니다.
(그리고 각 구장의 응원단상 정도는 표시해 줬으면 합니다.)"	0	6
244	좋아요	"응원석에서 너무 재밌게 보고왔어요!!
"	1	10
245	아쉬운경기	날도 덥고 경기아쉬움	0	6
246	좋아요 !	"항상 인터파크에서 예매하는데 
편합니다!"	1	10
247	꿀잼경기^0^	너무나도 재미있게 봤습니다~*^0^*	1	10
248	졌지만 즐거웠습니다.	응원하는 팀이 져서 너무나 안타까웠지만, 불꽃 쇼도 보고 너무나 즐거웠습니다.	1	8
249	주말에 야구관람은 항상 재미 있습니다.	"와이프와 문학구장에서 경기를 관람했습니다.
이날은 역전승까지. 너무 재미 있었구요..
보너스로.. 토요일은 불꽃축제까지.. 완전 감동입니다."	1	10
250	좋아요~	덕분에 즐거운 주말저녁을 보낼수 있었습니다.	1	10
251	잼있었어요~	"예매하고가니 시간도 많이 안걸리고
응원도 많이하고 즐겁게 관람했습니다.

"	1	10
252	SK 화이팅	"와우 4:2 역전승
착한가격 유니폼 구입 까지
즐거운 주말 보냈네요."	1	10
253	SK 역전승	"와우 4:2 역전승
착한가격 유니폼 구입 까지
즐거운 주말 보냈네요."	1	10
254	키움 졌음 ㅠㅠ	담엔 꼭 이겨라	0	4
255	ㅜㅜ	"2연패...라니 엉엉
삼성전은 꼭! 위닝시리즈 가즈아~"	1	10
256	잼있는 경기 잘봤어요~	잼있는 경기 잘봤어요~	1	10
257	즐거운 경기였어요	잼있는 경기 잘봤어요~	1	10
258	SK 화이팅!!!!	좌석도 좋았고, SK가 승리해서 더 좋았습니다.	1	10
259	야구 관란 후기 작성합니다.	"안녕하세요,

지난 7월 14일, SK vs 키움 야구를 관람하였습니다. 
무더운 여름 재미있는 야구 경기를 통해서 스트레스를 날리고 왔습니다.

감사합니다."	1	8
260	Skskskskskskskk	와이번스 파이팅~~~!!!	1	10
261	키움의 대반전승!!!!	"인천 사는 키움팬이지만 SK선발이 김광현 선수라 솔직히 다른 사람들처럼 키움이 약할것같다는 생각가지고 갔어요 
근데 야외라 걱정했던거에 비해 날씨도 선선하고 SK에 비해 적지만 모든 키움 팬들이 열심히 응원하는 모습이 정말 좋았습니다!!!
"	1	10
262	응원하면서 경기 잘봤습니다.	안타와 홈런이 많이 나와서 재미있게 응원하면서 경기를 잘 봤습니다.	1	10
263	다 이긴 경기를 몇번이나 내주냐!!!	이러니 10데지-	0	2
264	홈런커플석	자리 좋았어요	1	10
265	역시 SK	"김성근 감독님 시절의
SK를 다시 보는 듯 한^^
염경엽 감독님 SK왕조가
오래갈 수 있도록
잘 부탁드립니다."	1	10
266	더위를 없애 준 시원하고 깔끔한 승리	"역시
SK
왕조의
시대가
작년부터 시작입니다."	1	10
267	2:7에서 9:7로의 역전 꿀잼	간만에 간 직관인데 넘넘 재밌었습니다.	1	10
268	좋은 저녁	피크닉 존에서  돗자리 펴고 잘 봤습니다	1	10
269	개짱!!	"넘나 좋은자리에서 좋은사람들과 재밌게 즐기다 왔습니다~!!!!

인터파크 모바일티켓 발권하는 기계도 여러군데 있어서 기다리지않고 편하게 들어갔네용 ㅎㅎ

다음에도 인터파크에서 편하게 이용해야겠어요 감사합니당ㅎㅎ"	1	10
270	신나게 잼나게	인터파크에서 티켓구매후~~ 온가족 즐거운 야구관람 이였음 ㅋㅋ	1	8
271	sk 야구 경기 직관 후	"탁자 지정석에서 마나님과 관람함. 롯데 전~ 역시 일방적인 경기 내용... 
아무리 두산에 2승하고 올라왔더라도 sk에겐 상대가 안 됨. 게다가 산체스의 호투가 더욱 돋보인 경기. 선수들의 응집력과 응원의 열정도 남다른 경기... 올해 4번 직관 경기~ 전 경기 이기는 놀라운 승률!!"	1	10
272	야구예매는 인터파크	제일 편리하네요!!	1	10
273	두산 대 SK	응원하는 팀이 져서 아쉬웠지만 응원석에서 응원하니 즐거웠다.	1	8
274	두산화이팅	문학경기장 가까워서 보기좋아요~	1	10
275	두산	두산이겼으면 좋았겠지만 그래도 잘했어요!	1	10
276	휴가온 아들과	"아들 휴가에 맞춰 겨우 예매한 티켓으로 관람한 야구. 넘 재밌게 보고 즐길 수 있어 행복한 시간이었음.
다음 휴가가 포스트시즌이라 그때도 보려하는데 작년에 예매하려 엄청 고생함. 그래도 문학 경기는 모두 관람하는 행운이 있었으니 올해도 기대!!!"	1	10
277	즐거운 원정 직관 나들이	"비록 응원하는 팀이 졌지만 그래도 즐거운 원정 직관 나들이였습니다~~~
모두들 집에서 티비로만 관람하지 말구 직관으로 야구와 더 가까워지세요! ㅎㅎ"	1	8
278	좋아요	좋아요	1	8
279	가족과 야구	야구는 가족과 함께 강추합니다	1	10
280	SK가 왜 잘 나가는지 알 수 있었던 경기	"2018년도 한국시리즈 우승을 필두로 올해 잘 나가고 있는 SK를 보면 적절한 트레이드와 인재 육성, 
외국인 용병을 뽑는 안목이 한 몫을 하지 않나 생각됩니다.
(두산도 화수분 야구로 인해 누군가가 빠져도 별 탈 없이 시즌을 치루는 것을 보면 대단하다고 느낍니다.거기다 타자 용병까지 잘 뽑은 것까지 포함하면...)

어제 3회말 쯤 무시 만루에서 1점만 뽑아서 아쉬웠는데 문승원의 호투와 5회말 최정의 투런 홈런으로
득점을 해주면서 작년보다 더 보강된 불펜 전력으로 승리를 챙겨서 정말 걱정할 필요가 없다는 생각이 듭니다.

하지만 최근 들어서 몇몇 선수들이 사건, 사고에 연루가 되면서 협회에서 솜방망이 징계로 그친 것을
보면 대처가 매우 아쉽다는 생각이 들며, 이것을 계기로 운동특기생들도 학업을 병행하면서
인성을 갖출 수 있게끔 해서 선수가 아니어도 다른 길로도 생활 할 수 있는 방법을 마련함과 동시에 
운동선수들의 많은 사건, 사고 소식이 줄어들었으면 하는 바램입니다."	1	8
281	SK화이팅	Sk오늘도 승리로가자~~화이팅^^	1	10
282	Sk 와이번스 화이팅!!	"Sk 한동민 선수와 나주환 선수 김강민 선수 노수광 선수
모두 모두  화이팅! 안타를  날려줘요 에브리 데이~ 
홈런을  날려줘요  에브리 데이~  
우승은 sk 와이번스꺼 ??????????"	1	10
283	어제 졌네요.	문학 직관승률이 안좋아요. ㅠㅠ	1	8
284	답답한 두산야구	"과연 2위를 유지할수 있을까??
힘들듯.."	0	6
285	야구관람	"두산이 져서 아쉬운 경기였지만
끝나고 뮤지컬 배우들의 공연과 불꽃놀이로 위안을 삼았다"	1	8
286	인천행sk복드림구장 두산vsSK 직관후기	"6월21일 용인에서 인천으로 두산베어스 원정응원을 다녀왔습니다!!
자리는 4층일반석(L) 414블록 E열 16,17,18 이였습니다

게임은 sk가 3대0으로 두산을 이겻지만....ㅠㅠ 
거의 5년만에 인천직관이였는데 역시 변함없이 좋더군요
일단 sk구장이 주차장으로는 전국 야구장 중에 최고가 아닌가 싶습니다
구장 도착하자마자 주차하는데 까지 5분도채 걸리지 않았고
출차할때도 그만은 인원이 한번에 몰렸음에도 출차도 5분도 걸리지 않고
금방금방 나왔습니다 
아!주차는 현금이나 카드로 2000원 선불이에요!

제가 앉았던 자리는 4층이였는데 3층강은 4층이였어요 
약간 경기 전체 흐름을 지켜보기좋았어요

높은곳에서 내려다보니 선수들 움직임이나 잘보이고 좋았는데 
원정응원단석이 안보이는게 살짝 아쉬웠어요

전체적인 흐름이나 좀 조용히 관전하고 싶다 하시는분들께 추천합니다!"	1	8
287	기대된다	기대합니다	1	10
288	직관 꿀잼	"좌석이 없어서 3루 테이블 지정석에서 봤는데 생각보다 멀긴했지만
그래도 재미있게봤어요!!!!"	1	10
289	14대 1,화끈한 경기력의 sk	초반 홈런 3방으로 기선 제압에 성공한 sk는 소사의 호투와 불펜의 선방으로 8회까지 단 1실점만을 내주고 공격에 임하게 된다. 이후 8회에 싹쓸이 3루타와 밀어내기 볼넷, 그리고 이재원의 적시타에 힘입어 대거 10득점을 획득하여 승기를 확실히 굳히고 기분 좋게 3연전의 첫 승을 달성하게 된다. 본인은 현재 직관 3전 전승을 달리고 있는 데다가 이번에 크게 이기게 되어 기분이 매우 좋았다. 이후로도 sk가 오늘처럼 큰 점수는 못 내더라도 팬들을 만족시킬수 있고 박수받을 만한 경기력을 많이 선보이면 좋을 것 같다.	1	10
290	경기는 졌지만 재밌었어요!	"날씨가 덥고 경기는 졌지만 오랜만에 야구장 나들이 가서 재밌고
불꽃놀이도 보게 되어서 좋았어요"	1	10
291	재밌어요	"sk가이겼어요
통합우승가자!!"	1	10
292	SK	SK vs NC sk win	1	10
293	인천!  &#54888;팅!	"즐겁게
재밌게 관람했습니다. 다음주 에  또  갑니다!!"	1	10
294	아들과 열심히 응원하기	아들2명을 데리고 sk팀을 너무좋아라하고, 학교생활에 찌들어 스트레스를 풀어 주려 갔는데 아들들이 너무 좋아하고 스트레스가 다 해소되었다고 하여 저도 저절로 기분이 좋아졌어요	1	10
295	^^	"재미있게 봤습니다
SK홈경기 처음 가봤는데 이겨서 기분 좋네요 
모바일티켓으로 편하게 입장했습니다 ^^"	1	10
296	문학경기장 sk경기	"생각보다 흥미진진한 경기라서 재미있었다.
"	1	8
297	경기는 완패해서...불꽃놀이만 잘 보고왔네요	"Sk 홈경기는 처음가보는데.. 인터파크로 편하게 예매해서 다녀왔어요
"	1	10
298	야구장 직관후기	"30인생 처음가는 야구장이었는데요.
정말 재미있었고 이제 자주갈것같아요"	1	10
299	또 졌지만....	"이틀 연속 직관에서 다 승리하지 못해 아쉬움이 큽니다.

하지만 다양한 먹거리와, 이기지는 못했지만 경기를 즐기다 왔네요...."	1	8
300	원정팀으로서 승리는 못했지만....	"SK야구장은 시설도 좋고, 원정팀이 관람하기에도 불편하지 않은 장소인것 같습니다.

SK야구장에서는 한번도 이기지 못해서 아쉽지만, 즐거운 시간이었습니다."	1	8
301	몇년만에 야구경기 관람	야구팬은 아니지만 기분전환겸 야구장을 찾았습니다. 특별히 응원하는 팀은 없었지만 그래도 인천시민인지라 홈팀인 인천 sk를 나도 모르게 응원하고 있었고 사람들의 웃는 모습과 열심히 응원하는 모습을 보니까 왠지 감동스럽고 너무 즐거웠습니다. 경기후 미니 불꽃놀이도 좋은 추억으로 남을거 같습니다.	1	10
302	그린존 좋네요	날씨도 좋고 그린존 붐비지도 않고 응원하는 팀이 승리해서 좋았습니다.	1	8
303	탁트인 야구장에서 마지막 봄날을 보내며	"예약도 간편하고, 발권도 간단하게,
즐거운 봄날을 보냄."	1	10
304	너무 힘든 경기였습니다..	연장 12회까지..... 완전 끝까지 경기를 봤네요ㅜㅜ 심장쫄깃했어요	1	8
305	아쉽습니다..&#54867;ㅎ	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
306	좋은관람했어요..ㅎㅎ	ggggggggggggggggggggggggggggg	1	10
307	좋았습니다.	"경기도 재밌고, 경기 보며 먹는 간식도 맛있구요.
경기 종료 후 불꽃놀이까지~덕분에 즐거운 주말 보냈습니다. ^^"	1	10
308	야구 관람 후기	12회 말 최정 홈런은 정말 멋있었으.	1	10
309	인터파크 넘좋아용	"아까도썼지만 야구시즌이라 계속 예매하네용 ㅎㅎ
인터파크 계속 잘쓸게요~~
아이포인트 받구싶어용 흑흑ㅋㅋㅋㅋㅋㅋ
뮤지컬이나 연극도 맨날 여기서 예매해용~~!
앞으로도 잘쓰겠습니다앙
ㅎㅎㅎㅎㅎ"	1	10
310	신나는 경기였습니다	경기 관람이 처음인 친구와 정말 재미있게 관람 했습니다.	1	10
311	재미있게 잘 보고 왔어요~	"기둥에 살짝 투수가 가리는 좌석이라 아쉬움이 남습니다. 1루와 매우 가까운 자리라서 
잘 보이고 좋았습니다."	1	10
312	아들과 함께 응원한 SK VS 삼성전	너무 재미있었어요~~	1	10
313	아들과 함께 응원한 SK VS 삼성전	"아들은 SK 팬, 나는 삼성팬... ㅠㅠ 결국 아들이 응원하는 SK 가 이겼네요

view 가 너무 좋은 자리였습니다"	1	10
314	올해 sk상대 첫승	"온가족이 다같이 비 맞을각오로 갔는데, 올시즌 첫승을대승  그것도 홈런4방에 외야수 호수비 퍼레이드~
이맞에 야구장 가는거죠~ 야구모르는 집사람도 너무 기뻐하고~
정말행복한 직관이었습니다."	1	10
315	sk의 강함을 다시한번 실감하는.....	"대구에서 인천까지 원정이었는데...

삼성라이온즈의 경기력에 실망하며 다시한번 sk와이번스의 강함을 실감한 경기..ㅜㅜ"	0	4
316	sk의 강함을 다시한번 실감하는.....	"대구에서 인천까지 원정이었는데...

삼성라이온즈의 경기력에 실망하며 다시한번 sk와이번스의 강함을 실감한 경기..ㅜㅜ"	0	4
317	좋았어요~ㅎ	"sk응원하러 갔었는데 경기 너무 잼있게 잘봤어요 
자리는 조금 불편했지만 시야는 나쁘지않았어요 ㅎ
다음에는 더좋은자리로 예매해보려구요"	1	8
318	좋은자리	좋은 자리 잘 구했습니다만.. 경기를 져서..	1	10
319	인천 문학경기장 야구장 관람	"토요일 5시 경기를 보러갔습니다.
3루 테이블석이었고, 자리 괜찮았습니다.
다만, 원정팀이라 먹거리가 홈팀에 비에 많이 없다는게 아쉬&#50911;습니다.

"	1	8
320	잼났엉ㅅ	재밌었습니다.	1	10
321	직관 7연패 룰루	시바ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1	10
322	아이와가기 좋은 문학경기장~	"그늘막을 펼수 있다고 해서 아이와 함께가려고 예매했어요.
기계로 발권이 안되서 현장 수령하느랴 애먹었지만
즐거운관람이였네요.
다음에는 모바일로 바로 들어갈 수 있는 티켓으로 예매해야겠어요.
먹거리도 다양하고 그늘막을 치니 아이들도 지루해 하지 않고같이 놀수 있어요.
마치 캠핑온 듯한 느낌도 나네요 ^^
물론 경기도 참 재미있었습니다.
구장이 작은 편이라 외야인데도 생각보다 잘보여서 즐겁게 관람했습니다."	1	10
323	편하게 잘봤습니다.	"처음 해보는 티켓 예약이였는데 간단하게 할수있어 좋았습니다.
한번 해봤으니 다음에 또 해봐야겠네요^^~"	1	8
324	삼성라이온즈 화이팅........	제발 좀 이기자	1	8
325	짱ㅎㅎ	"삼성선수들 너무 멋있고 특히 구자욱 젤 멋졌어용 ~^^
"	1	10
