	title	review	label	rating
115	아주 좋았던 경기~	"일단, 제가 응원하는 팀이 이겼기 때문에 아주 좋았던 경기 입니다.
그리고 우려했던 코로나 대응은 제가 생각한 이상 잘 통제되고 있었고
관객들도 잘 따르는 분위기였습니다.
또 야구장 가는것을 기대하고 있습니다...
"	1	10
116	첫 테이블석 직관이었어요.	"예매하기 힘들었지만...
거리두기를 위해 같이 간 가족끼리 따로 다른 블럭에 앉아서 봤지만
약 9개월만의 직관 너무 즐거웠네요.
안전한 거리두기 관람으로 올 시즌 문제없이 치러지길 바랍니다"	1	10
117	재밌었어요	"이전보다 쾌적한 환경에서
거리두기도 잘 실천하며
잘 관림했어요"	1	8
118	올해 첫 직관	올해 첫 직관,올해 첫 직관,올해 첫 직관,올해 첫 직관	1	8
119	명품 투수전	"어제 경기는 내가 프로야구에서 보고 싶은 장면을 총망라해 놓은 멋진 경기였다
일단 나는 투수들이 공을 잘 던지는 투수전을 선호하는데 6회까지 두팀 선발투수가 최소실점하면서 진짜 눈호강 제대로 했다. 그리고 이후에 특히 내가 좋아하는 선수의 결승홈런이 터지고 마무리까지 잘해서 기분좋게 귀가할 수 있었다.
얼른 코로나가 종식되서 마스크 벗고 힘차게 응원할 수 있늣 날이 왔으면 좋겠다."	1	10
120	드디어직관^^	"작년에직관후,처음으로두산경기직관했네요.
비로지긴했지만,직관한것만으로너무좋습니다."	1	10
121	정말 재미있었어요	정말 재미있었네요	1	10
122	오래기다려왔던 야구 갈증	명경기로 보답해주신 양팀 감사합니다.	1	10
123	야구관람기	2020년 첫 프로야구 직관 나름 재미있고 집중도 높은 경기였네 또 가고 싶어요	1	10
124	엘지:두산 야구관람	올 첫 직관 보고팠던 야구보며 스트레스 확날려 보낸 경기였어요	1	10
125	생에 첫 잠실 테이블석	"연간 회원 아니면 구하지 못하는 잠실 테이블석을 어렵게 구해 재미난 경기 봤습니다.
"	1	10
126	엘지:두산 야구관람	코로나19로 무관중경기 해재 첫관람.  규칙 잘지키며 즐거웠고 그동안 그리웠던 야구를 봐서 스트레스 랄려버렸어요. 또한 내가 응원한 팀이 이겨 감사합니다.	1	10
127	야구는 언제나 재밌습니다	"야구는 항상 재미있고

이기는 경기는 더 재미있습니다.

너무 즐거운 시간이었습니다."	1	10
128	-	이겼으!!!	1	10
129	굿입니다^^	너무 즐거우면서 재미있게 관람 하였습니다.	1	10
130	두산우승	15우승 본거랑 19정규우승 본거는 뒤질때까지 내 안주거리다 진짜 ㅋㅋㅋㅋㅋㅋㅋ	1	10
131	미라클 두산	미라클 두산~~~~~~	1	10
132	미라클 두산	넘 행복했떤 하루...	1	10
133	미라클 두산....	역시 두산입니다....	1	10
134	완전 좋아요!	"9회말 역전승!!!
너무 감동적인 경기였습니다ㅎㅎㅎ
저는 실물 티켓을 보관하기 위해 현장 티켓 배부처를 이용했어요~
인터파크 티켓 카카오톡으로 안내와서 카톡화면 보여드리니 바로 발급받았습니다 :-)
인터파크 티켓 서비스 최고입니다!"	1	10
135	흥미진진한 게임이었습니다. 아쉽게 졌지만 말이죠~~~!!	"
 6대 빵의 쓰라린 중반까지의 진행으로 일어나는 화를 억누르고 구경을 하고 있었습니다만,

점점 따라가다 6데6의 동점을 만들자 그 화도 환호로 바뀌는 경기였습니다.

연장에 돌입하고 최강 마무리 정우람까지 나왔지만,

아쉽게도 결승타 한 방으로 승리가 날아갔네요~~!!

흥미진진한 게임이었고, 즐겁게 경기 봤습니다.

피에쑤~~~!!) 파을볼 잡다가 손가락이 피멍 든건 아직까지 가네요.  ㅠㅠ"	1	8
136	2019 KBO 정규리그 우승 !!	"마지막까지 최선을 다했던 ''두산과 NC'' 에게 박수를 보냅니다.

정규리그의 우승을 그 자리에서 만끽하게 되어 감동이었습니다.

멋진 승부를 보여준 NC 에게도 감사합니다."	1	10
137	미라킁 두우산	"기적같은 승리
그리고 우승..
인생 경기를 보았다"	1	10
138	올해 마지막 경기	"당일 앱이 잘 안열려서 좀 고생했지만..
경기만은 정말 최고!!"	1	10
139	최고의경기	"시즌 마지막경기 !!퇴근하고 부랴부랴 보려갔는데 진짜 
안갔으면 후회했고 보다 나왔으면 더 후회했을 경기!!"	1	10
140	문자 오류	"경기는 아주 재밌게 잘 봤습니다.
하지만 문자 오류는 두번이나 오더군요

두산 대 엔씨 경기인데
대중교통 관련해서 미리 문자 주는 건 좋았지만
두산 대 엘지로 두번이나 문자가 잘 못 오더라구요
순간 예매를 잘 못 했나 했습니다."	1	8
141	모처럼의 야구경기 직관!!!GOOD 구뜨~	"얼마만인가요...야구경기 직관이...
오랜시간 함께 해온 형님들에게 이벤트를 선물하고자 과감히 티켓예매...
인천에 사시는 형님들이라...잠실은 머네 어쩌네...ㅎ
그리고 야구경기장에 들어서는 순간..와우~그 초롱초롱한 눈빛을 잊을 수 없네요.
시원한 맥주와 시원한 바람을 맞으며 직관한 경기...
비록 저는 두 팀 어느 소속도 아닌 타팀이지만, 경기를 좋아라하며 직관하는 형님들을 보니
무척이나 뿌듯하네요..
경기 후 나오는 길에..제 이름을 부르면서 엄지~척...ㅎㅎ
다음에 또 한번 기회를 만들까요? 콜~을 외치던 형님들...
그리고는 나지막히 하시는말..""인천에서 보는게 더 콜~ㅋ""

오랜만의 직관과 형님들의 좋아하는 모습에..기분이 좋은 날이었습니다."	1	8
142	합리적인 온라인 티켓구매!!	"티켓선택, 구매, 현장에서의 출력까지 전혀 에러없고
깔끔합니다. 모두에게 추천하고 싶어요~!!!"	1	10
143	두산 우승 ~~	"7회 무사 1,3루. 투수 김건태의 1루 견재. 이건 일부러 빠뜨릴려고 던진건지? 1루수가 일부러 안잡은 건지 알 수 없는 실책. 그리고 백업을 들어오던 우익수 박민우의 부상으로 인한 교체. 한가지 상황에 이상한 장면이 3가지가 겹쳐 있다.
1. 투수는 왜 무리하게 견재를 했을까?
2. 1루수가 정말 잡지 못하는 공이었을까?
3. 우익수(박민우)는 딱히 빨리 뛰어서 백업을 한 것도 아닌데, 타격감이 좋단 박민우를 그때 교체했어야 했을까?
마지막!!!
8회말 포수가 양의지에서 김태군으로 교체되었다. 양의지가 포수인 상태에서 직구만 던지기가 부담스러웠을까?
17개의 안타로 5득점을 한 NC
15개의 안타, 3개의 에러, 2개의 볼넷으로도 6득점을 한 두산
경기의 중요도나 흐름으로 본다면 상당히 재미있는 경기였다. 그럼에도 불구하고 아쉬움이 많이 남는다.
두산 정말 응원한다~!!!




"	1	10
144	최고의 경기!!!	두산베어스가 이기고 1위를 해서 더 기쁘다!!!0	1	10
145	개꿀잼	"1루 자리 없어서 3루 레드석 앉았는데 시야 괜찮네요~~!
두산 정규시즌 우승!!"	1	10
146	최강두산!!	최강두산!! 1등했어요!!! 승요된거같아서 너무 기분좋구요 정규시즌1등한것만으로도 너무 행복하네요 하하하하하하하하하ㅏ하하하하하 남은 경기도 마지막남은 경기도 잘 해줄거라 믿어요	1	10
147	최강두산	ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ최강두산	1	10
148	역전의 드라마였어요	역전의 드라마 같은 경기입니다.	1	8
149	전체적인 뷰는 좋은데	전체적인 뷰는 좋은데 내야 폴대 때문에 타자가 보이지 않네요. 비춥니다. 참고로 1루 레드석 104블럭입니다.	0	6
150	감동적인 경기 였숴.	즐겁다. 헤헤.	1	10
151	야구가 이렇게 재밌습니다!!!!	"&#44678;
야구가 이렇게나 재밌습니다!!!
어제 진짜...정규시즌 마지막 경기이고 단상인사도 있다고 해서 예매했는데
정규시즌 우승 확정의 순간을 보게 되어 너무 좋았습니다!"	1	10
152	재미있는 꿀잼경기였습니다.	"NC팬입니다. 8회초까지는 꿀잼경기였으나...
후..."	1	8
153	우승 했어요!	경기도 너무 재밋었고 우승해서 더더욱 좋았어요!	1	10
154	인생경기!	"와..와..이런 경기를 직관할수있었다니..정말 감동이었습니다.
사실 딱히 두산 팬은 아니었지만..정말 짜릿하고 벅차올랐습니다.
와..한동안 생각나고 이야기할것같네요"	1	10
155	좋아요~^^	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
156	우승	내가 그곳에 있었다니!!!!	1	10
157	미친경기.	"뒤지는줄알았습니다
이겼습니다."	1	10
158	정규시즌 마지막 경기 잘보고왔어요	"2019년 프로야구 정규시즌 마지막경기 긴장 된 마음으로 관람하고 왔습니다

경기도 이기고 우승도 확정해서 더더욱 재미있었어요

덕분에 잘 보고 왔습니다!"	1	10
159	관람후기	멋진 경기였습니다. 최고	1	10
160	관람 후기	"마지막까지 손에 땀을 쥐는 경기였습니다. 
"	1	10
161	역시나 꿀재므	미라클 두산 화이팅!!	1	10
162	두산의 우승을 확정 지은 2019 시즌 최고의 경기	"최고의 경기였습니다.

다만, 관람환경과 관련하여
흡연자들의 담배연기가 관중석으로 들어오는 것에 대한 대책이 강구되었으면 좋겠습니다."	1	10
163	프로야구 마지막 경기는 역대급이였어요	"마지막 경기라서 의미있다고 생각해서 간 경기에서
이기기도 하고 정규시즌 우승하는 것까지 보고와서 너무 좋았어요ㅠㅠㅠㅠㅠㅠ"	1	10
164	존잼경기...	"미쳤음 존잼임
우승함 개좋음"	1	10
165	역씨..	"대역전극.. 역시 두산입니다ㅠㅠ
박세혁사랑해여"	1	10
166	역대급 경기	"정말 재밌게 봤네요
정규시즌 마지막 경기에
승패에 따라 1위가 결정되는데
지고 비기는 것을 반복하다
결승타로 이기다니!
정말 역대급이었습니다.
특히 제 옆에는 SK팬이 앉아서
짜증이 났는데
마지막에 좋은 결과가 나와서 너무 좋습니다"	1	10
167	역대급 경기	"정말 재밌게 봤네요
정규시즌 마지막 경기에
승패에 따라 1위가 결정되는데
지고 비기는 것을 반복하다
결승타로 이기다니!
정말 역대급이었습니다.
특히 제 옆에는 SK팬이 앉아서
짜증이 났는데
마지막에 좋은 결과가 나와서 너무 좋습니다"	1	10
168	2019 kbo 우승팀은 미라클 두산베어스!!!!!!!!!!!!!!!!!!!!11	"2019년 KBO 정규시즌 우승팀은 바로 최강 두상 베어스!!!!!!!!!!!!!!!!!!!!!!
회사일때문에 미리 예매는 못하고 당일날 급히 표를 구하여 직관 고고!!
그 결과는 우승!!!!! 정말 무리해서라도 온 보람이 있던 경기
행복하고 울컥하고 자랑스러웠던 하루 !!!!!! 두산베어스 핵강추!!!!!!"	1	10
169	좋은 경기였습니다!	재밌게 잘 보고 왔어요~	1	10
170	대박 경기~!! 두산 우승~!!!	"역시 미라클 두산~!!
끝날때까진 끝난게 아니라는 믿음을 보여준 선수들~~
인생 경기를 보게 해준 모두에게 감사를~~~"	1	10
171	★★★★★정규시즌 우승★★★★★	미라클 두산!! 정규시즌 우승이 확정된 자리에 함께여서 좋았습니다!!!!	1	10
172	미라클두산!	"좌석도 경기도 너무너무 만족했습니다!
두산선수들, NC선수들 멋진 경기 감사합니다!"	1	10
173	최고!	최고였다!	1	10
174	잊을수 없는 경기	"양의지가 없는 두산 걱정 많았는데 미라클 두산을 볼수 있게 예매성공해서 너무 기뻤고
이대로 코시 까지 다시한번 감동을 느끼러 가고 싶네요 ㅎ
"	1	10
175	허슬두	야구 티켓 예매는 인터파크..	1	10
176	경기는 최고	경기는 최고 경기장은 아쉬움	1	8
177	한경기로 한시즌 경기 다봤습니다.	정말 열심히 해준 두산선수들 자랑스럽고,정말 김태형 감독 올해는 물이 올랐네요. 오늘 승리로 올 한해는 여한이 없습니다.^^	1	10
178	짜릿한 경기	"무난히 질 줄 알았는데 동점까지 갈 줄은ㅠㅠ
이번 시즌 인생경기 관람했어요~"	1	10
179	끈질긴 경기	"계속 이기다가 9회에 동점 되어서 초긴장했습니다. ㅎㅎ
결국 이겨서 더욱 재미있었어요.
직관 재미있었습니다.
두산 1위 가즈아!!!!"	1	10
180	두산 vs 한화 (9.28)	존잼경기 역전못했지만 재미있는경ㄱ;ㅣ였어요~	1	10
181	두산 vs 한화 (9.28)	whswoarudwl qlfhr dlrlwlahtgoTwlaks woaldldTrpqkTdjdy	1	10
182	테이블자리에서 즐기는 치맥 좋아요	테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요테이블자리에서 즐기는 치맥 좋아요	1	10
183	관람	재밌었습니다 감사합니다.	1	10
184	너무 잼있엇어요	오랜만에 야구도 보고 정말 즐거운 시간 이었습니다.	1	10
185	3층 직관은 처음입니다.	"생각보다 경사가 있어서 왔다갔다 할때 안전바 없이는 힘들더라구요... ㅋㅋ
그거빼고는 괜찮았습니다."	1	10
186	한화화이팅	정말 재밌게 잘 봤습니다! 한화화이팅 수고하셨어요!	1	8
187	한화화이팅	정말 재밌게 잘 봤습니다! 한화화이팅 수고하셨어요!	1	8
188	굿	정말 멋진경기였다. 꼭 코리안시리즈도 직관....	1	10
189	후기입니다!	"모바일 티켓으로 사람 많았는데 빨리 들어갔어여!
제가 본날 두산이 연장가서 이겨서 너무 좋았지만 두팀 다 훌륭한 경기를 보여줬습니다!"	1	10
190	아쉽지만 재미 있었습니다	비록 연장패를 했지만~ 최선을 다한 경기에 박수를 보냅니다	1	8
191	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	10
192	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	10
193	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	10
194	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
195	1위 고고고	고고고고고고고곡	1	10
196	ggㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ	1	8
197	두산 우승을 위해 다같이 고고고	ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ	1	10
198	두산1위 고고고고고	건우가 왠일로 한방해주는구나..ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
199	아쉽고 잼난경기..ㅎㅎㅎㅎㅎ	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
200	두산 vs 한화 경기!	"너무 재미있었음!
모바일 티켓이라 티켓을 별도로 발매할 필요가 없어서
너무 편했다
근데 다 모바일 티켓이라 모바일 티켓 줄이 더 긴 건 함정

다음에 또 보고싶다 !!"	1	10
201	1위가 보인다	보여요	1	8
202	아숩	아쉽다	0	6
203	꿀잼경기	꿀잼경기였습니다  ㅠ	1	10
204	올해 첫 직관이였는데,,재미졌어요	"



올해 영 시간이 안돼서 못가다가
겨우 한 번 간건데 끝내기까지 보고오다니,,, 넘 좋았어용"	1	10
205	심장 쫄깃한 드라마였어요	"6:0으로 두산이 이기다가 6:6 으로 한화가 따라잡아서 한 치 앞을 알 수 없는 경기였어요. 
결국 두산이 이겼어요!! 이번 시즌 직관 처음이었는데 재밌는 경기 보여주셔서 감사합니다"	1	10
206	재밌네요..	너무 재밌었어요.. 앱으로 바로 입장이 되면 더 좋겠네요	1	8
207	즐거웠어요~	즐거웠어요~즐거웠어요~즐거웠어요~즐거웠어요~즐거웠어요~	1	10
208	아주 스릴 만점 경기	특히 모바일 티켓이 있어 편리했습니다	1	10
209	Drama!!!	어제 경기는 드라마였음	1	10
210	비 비 비	"내가 놓쳤어. 놓쳨ㅅ더고 우우ㅜㅜㅜㅜㅜ
재밌었을텐데. 이기지는 못했지만 ㅠㅠㅠ"	1	10
211	예매는 항상 인터파크	"저희 가족들이 두산베어스 팬입니당~여름엔 너무 더워 좀 쉬다가
아들의 성화에 또 예매하여 직관 갔네요~
음식도 맛있고 야구도 뻥뻥 잘 치고~
너무너무 즐겁고 신나는 경기였어요.

인터파크 통해 예매하게 되는데 오류도 한번 나지 않고 
예매가 잘 되어서 항상 믿음직 스럽습니다.

앞으로도 인터파크 티켓이 좋은 서비스 기대하며
두산베어스 좋은 성적으로 2019년 마무리하길 기대합니다 : )"	1	10
212	만족스러운 경기력	"선발 유희관선수가 무난한 호투를 바탕으로 하여 7년연속 10승을 달성하고 
타선의 응집력도 준수하여 시원한 승리를 챙겨간 경기였습니다."	1	10
213	최고의 경기	"비가 와서 걱정했는데 심하지 않았고
열띤 응원 가운데 너무나도 재미있는 경기를 보고 왔습니다.
최고의 선택이었네요~"	1	10
214	져서 아쉬움요 ㅠ	"기대는 안했다고 해도 지니깐 아쉬움 ㅠㅠ 
좋은 자리에서 봐서 좋았어요~"	1	8
215	즐감되세요~~	태풍 여파로 날씨가 쌀쌀했지만 즐거웠고 추운 날씨에 열정적으로 뛰어준 양팀 선수들도 잘했습니다. 그러나 두산이 이겨 즐거움이 배가 되어 돌아가는 발걸음도 가벼웠습니다.~~	1	10
216	아들이랑 제대로 힐링했어요	"아들이랑 단둘이 직관하고 승리까지....
아들이 야구장처음이라 엄청 신나게 응원도 하고
야구에 푹~~빠졌네여...."	1	10
217	우천 경기 잘 봤습니다.	비오는 가운데도 명승부 보여주신 선수들 수고 하셨습니다~~~	1	8
218	야구 직관	역시 야구는 직관이 최고	1	10
219	><우취안되서 좋았어요!	"이겨서 좋았습니다~!
앞으로도 엘지 화이팅♥"	1	10
220	좋아요~	"스포츠는 당일 경기력에 따라 만족도가 달라지는데요
압도적이지는 않았지만 응원하는 두산이 이겨서 좋고!
언제나 그렇듯 사랑하는 사람과 함께 맛있는 음식 먹고, 신나게 응원하고 아주 즐거웠습니다."	1	8
221	어지간히 해라 증말...	하아... 어지간히 못해야 보지...	0	2
222	재미있었어요!	"응원응원
재미있었어요
응원하는거!
"	1	10
223	두산 vs 키움 (9.16)	두산 vs 키움 (9.16)	1	10
224	잘 봤습니다	잘 봤습니다	1	8
225	승리를 위하여.~~~	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
226	두산1위 고고고	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1	10
227	한국시리즈 가자~	"태풍온다고 해서 불안했었는데 오히려 날씨도 선선하고 응원하기 더 좋았던 것 같습니다. 
두산 화이팅! 한국시리즈 가즈아~~~"	1	10
228	지는경기였지만	"기아응원하러갔어요 ㅎ
지는경기라도 응원하고 노력하는 선수들의 모습이 볼만했으나...
선발 거의 빠진건 역시 슬프긴했어요 ㅋ"	1	8
229	최~~강~~두~~산	"역시 야구는 직관입니다^^
꼭 가서 보세요~~
또 보세요~~
계속 보세요~~"	1	10
230	잘 봤어요.	야구장 처음이었는데 네이비 중앙석 나름 잘 보이더라구요. TV로 보는 것보다 지루하지 않았어요.	1	10
231	미라클 두산	"시원한가을바람
가을야구한국시리즈직행
가즈아~~~"	1	10
232	경기재밌었어요!	좌석도 아주좋았고 옆이 바로 응원석이라 엄청 재밌게보고왔습니다.	1	10
233	재미있었어요~	빅매치인만큼 재미있었습니다	1	10
234	최강두산	"언제 승리 할런지ㅠㅠ 키움한테 넘 발리고 있다요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
그래서~! 직관 응원이 필요합니다. 인터파크와 함께~!
두산 화이팅이요"	1	10
235	so good^^	"너무 즐거운 경기였습니다.
분위기도 좋고, 야구장에서 함께 응원하는것도 신났고 무엇보다 우승해서 좋았어요!!"	1	8
236	두산기아전 후기	"어쩌다보니.. 유희관선수 7주년 10승 연속 기록날에 관람했네요!!! 
유희관선수 넘 자랑스럽습니다~~"	1	10
237	야구장	"오랜만의 야구장 너무좋아요
요즘 날씨도 좋아서 최고이비다."	1	8
238	두산화이팅	"아구경기 예매는 인터파크에서
모파일 쿠폰 발급받아 그냥 바로 입장가능하고 참 편리하네요"	1	10
239	재밌음	경기는 졌지만 재밌음	1	8
240	잼있었지요.	당청 좀 되게 좀 해주세요.	1	8
241	야구 경기는 언제나 재미나죠~	"비가 와서 약간 불편했지만, 야구 경기는 즐거웠습니다.
저는 기아팬인데요,,비오는 날에도 두산의 야구 응원은 빛이 나더군요~
두산이 이기는 경기라서 더 신나게 응원을 했을지도요~
솔직히 기아가 경기를 잘 못 풀고 있어서,응원 할 맛이 좀 안났습니다~

신나게 응원할 수 있게 기아가 경기를 좀 잘했음 좋겠습니다.
언제나 그 날이 오겠죠~~

프로 야구,KBO 야구 날로 번창하기를 기원합니다~"	1	10
242	관람 잘 &#54719;습니다.	인터파크 예매로 현장에서 입장권 잘 교환 받고 비록 응원팀이 졌지만 관람 잘 했습니다.	1	10
243	말이 필요없는 경기	잠실 두엘전은 정말 멋진 경기임!!	1	10
244	재밌었어요ㅎㅎ	"키움 2등 유리한 고지 점령경기 ㅎㅎ
짱이었습니다ㅎ"	1	10
245	모바일티켓 편하고 좋아요	"올해 정규시즌 마지막 베어스 대 히어로즈 즐거운 관람이었습니다
모바일 티켓 특히 선물하기 기능 편하고 좋습니다
"	1	10
246	킹갓 히어로즈	서울의 주인 대근본 킹갓 키움히어로즈. 승리하였다! 함께한 분들 반가웠습니다~	1	10
247	대 역전승	너무 재밌었어요~~	1	10
248	1루 테이블석 앞자리	"테이블석이라 공간이 넉넉하여 편안하게 관람 할 수 있었지만..
역시 낮경기의 뜨거운 햇살이란.. 우산이 없었더라면 정말 힘겨웠을 시간..
생각보다 경기가 일찍 끝나서 그늘이 찾아왔을때는 경기가 끝났을때...
좀 더 많은 시간을 안락하게 누릴 수 없어 아쉬웠지만..
선수들 덕아웃 근처라 선수들을 가까이에서 볼 수 있어 좋았다.
너무 가까운 자리여서였을까.. 낮경기의 태양 때문이었을까..
공을 &#51922;아가다보면 눈으로 공을 놓치기 일 쑤.
그래도 선수들이 파이팅 해준 덕분에 승리로 끝나서 기분 좋았던 경기"	1	8
249	선선한 날씨에 벌레들이 한가득 있었지만 괜찮았음	"날씨가 선선하여 야구를 즐기기에 더할나위 없었지만..
세상에 그렇게 많은 벌레들은 처음 봤다...
하늘을 메운 벌레들... 경기가 진행됨에 따라 그 수가 적어지긴 했지만..
블루석 앞자리라 선수들을 가까이에서 볼 수 있어 좋았다.
파울볼이 바로 앞자리에 떨어져서 좀 무섭긴 했지만...
오랜만에 찾은 경기에서 점수도 못내고 패하긴 했지만 즐거운 시간 이었다."	1	8
250	두산아 좀 잘해줄래	"
이기다가도 지고 지고 있으면 계속 지고 ..
앞으로 얼마 안남았지만 그래도 좀 잘해주라"	1	10
251	야구경기는 정말 재밌어요!	"그치만. 경기는 다소 아쉬운 감이 있었습니다 ㅠㅠ 
"	1	8
252	NC 화이팅!!	"NC가 이겨서 너무 좋았어요!!
박민우!! 스몰린스키!! 다들 너무 잘했고 수고했고 재밌었어요!!
직관하세요!! 꼭 직관하세요!!"	1	10
253	nc의 환상적인 압승!!	"한줌 팬 NC 다이노스의 팬이라 NC를 응원하러 갔는데!!!
NC가 두산을 2루 이상 못나오게 잘 막고 
완전 압승해버려서 너무 재밌었어요!!"	1	10
254	두산	"아들과 잘 보고 왔습니다
두산 화이팅!!!"	1	10
255	너무나도 신났던 추석날 가족시간	"두산응원은 재밌기로 소문났죠!
그래서 가족들과 추석 스트레스를 풀기 위해
소리도 맘껏 지르고 맘껏 웃을 수 있는 야구장으로 향했습니다.
응원석 바로 앞
207블럭에 앉았어요.
207블럭. 명당입니다.
저희 부모님 키스타임에 잡히셨어요ㅎㅎ
앞에 다른 분들도 응원하시는데 너무 열정적이셔서 
매우매우 즐거웠습니다."	1	10
256	잘봤습니다.	작년까지만 해도 블루석을 구할수가 없었는데 인기가 없어진 덕분에 블루석에서 매우 잘보이는 자리에서 야구봤네요~ 만족합니다.	0	4
257	즐거운 연휴 관람	"추석 연휴를 맞아 야구장 관람을 다녀왔어요.
좋은 좌석 선택으로, 응원의 열기와 그라운드 상황 모두 잘 누릴 수 있었습니다."	1	10
258	재미있었어요.	그런데 경기에 져서 아쉬웠어요	0	6
259	재미진경기.	"직관했다네. 이겼다네. 
그럼 된 거 이나겠냐긔. 
아이 씬나. 대승에 꿀잠경기. 
다같이 두산 만세
제발 올패은 v6야라"	1	10
260	완전 굿굿	"테이블석을 못잡아서 몇일동안 인터파크를 탐색한 결과 취소자리를 겨우 잡았어요!!
명절에 어머님아버님과함께 기아 두산경기 너무 잼있게봤습니다! 두산승리로 더 잼있았네요 ㅋㅋ"	1	10
261	!!!!!!	좋아요!!!!!	1	10
262	만족합니다	기아타이거즈의 실망스런 경기력...	0	2
263	즐직관했어요	즐거운 데이트~	1	10
264	2019 KBO 정규시즌 KIA VS 두산전 관람후기!!	어제 경기를 보고 느낀점은 올해도 기아는 두산한테 안되는구나하고 느꼈습니다...내년엔 반드시 다시 통합우승하길 기원합니다.	0	6
