	reviews	label
5423	록키를 넘어서는 스포츠 영화는 이전에도 없었고 이후에도 없을 것이다. 	1
5424	각본, 연출, 배경음악까지 죄다 레전드 	1
5425	긴말필요없다역사상최고의 스포츠영화이자 내인생최고의영화 영화도영화지만 더유명한ost 	1
5426	가히 점수를 메길수없어 10점 준다. 그냥 보고 얘기해라 못봤다면. 진짜 영화다. 	1
5427	어떻게 1976년에 이런 영화를 만들수 있지? 음악도 장난아니고. 엄청 오래된 영화임에도 전혀 어색하지도 않고 .. 정말 걸작이다. 지금도 이런데 당시 사람들은 얼마나 감동이었을까.. 실베스텔론 할아버지께 경의를 표...	1
5428	천재의 작품 사실 아놀도를 스텔론에게 감히 비교할수없다 	1
5429	비록 세월이 지나 낡고 빛이 바랬지만 남자의 피를 끓게 하는 최고의 영화 	1
5430	역시 시리즈중 최고네 1편이 	1
5431	그냥최고. 레전드 말이필요없다 	1
5432	아재영화인줄 알앗는데 감동받고 울고웃엇다. 최고임 	1
5433	록키시리즈는 말이필요없다 최고다 	1
5434	가슴이 두근거린다 !!!! 	1
5435	이게 진짜 영화다... 	1
5436	사랑하는이를위하여 버티고버티고 	1
5437	일단 이런 영화는 인지도가 상당하죠. 음악또한 유명하고...무조건 만점줘야 합니다. 하나의 역사적인 획을 그었기 때문입니다. 	1
5438	평론가들 조차 함부로 평가할수없는 영화 	1
5439	15번 울었다.... 	1
5440	훈련하는 록키의 눈빛.. 그리고 영화관에서 듣는 gonna fly now!! 	1
5441	근 40여년만이다. 그 세월동안 엄청나게 세련되어지고 화려해지고 기술적으로 다듬어진 영화들과 비교하면 거칠고 설익고 촌스럽게 보이는 이 작품이 여전히 생생하고 거부할 수 없는 감동을 전해준다. 	1
5442	슬픈 눈동자, 아픔과 그속의 가득찬 울부짖음 	1
5443	가난. 열정.꿈.사랑. 그리고 남자 	1
5444	와 ㄹㅇ 내생에 최고의 영화중 한편.... 	1
5445	이거 보고 별 감흥없다면 남자새끼도 아님 	1
5446	록키 자신의 자서전같은 영화, 각본을 써서 나를 주연시켜달라던 스텔론~결국 명작이 나왔네 	1
5447	애드리언...!!! 애드리언..!!! 아이러브유..! 아이러브유...!!!...아이러브유... 	1
5448	이걸 한국에서 만들었다면 이분법적인 시각과 함께 신파로 가득했을 겁니다. 그리고 분명 이 대사도 나왔겠죠. 돌아가면 ~~ 할겁니다. 	1
5449	한 시간 반 동안 덩케르크에 있었다. 	1
5450	인셉션 《꿈속에서의 탈출》 다크나이트 《범죄도시 에서의 탈출 》 인터스텔라 《우주에서의 탈출》 덩케르크 《해변가에서의 탈출》 	1
5451	시간이 일방적으로 흐르지도 않았던것같고 딱 놀란감독의 영화. 전쟁사에 대한 내용이 아니라 인간의 감정에 대한 영화였던것 같다. 러닝타임 내내 몰입을 할 수 있었다. 	1
5452	적군 한번 보여주지않고 이렇게 만들다니... 엄청나다. 	1
5453	감독 이름을 봐라. 그 이름은 실망을 시킨적이 없다. 	1
5454	시사회 보고 글남겨요. 기존 전쟁 영화와 다르게 영웅도 없고, 총격전도 없고, 화려한 액션도 없지만 그들의 처절한 생존 드라마만으로도 기성 전쟁영화보다 뛰어나다. 	1
5455	이 영화는 덩케르크를 보는 것이 아니라 덩케르크로 가는 것이다 	1
5456	군함도가 불쌍할뿐.. 	1
5457	개인적으로 다크나이트 이후 최고의 역작. 기존 전쟁영화와 다르게 접근해서 좋았다. 	1
5458	역시 크리스토퍼놀란+한스짐머 눈과 귀가 호강하며 잘 봤습니다. 	1
5459	알바들도 비공찍고 퇴근하고 덩케르크보러가겟지.... 	1
5460	놀란보다 더 대단한 사람이 이 영화보고 지루하단 사람 	1
5461	이동진의 라이브톡 관람)) 이 영화는 영웅도 없고, 감성팔이도 없고, 대규모 전투씬도없고, 인물들의 감정선도 없는 크리스토퍼 놀란만의 뺄셈의 미학이 담겨있는 전쟁 영화. 	1
5462	대사도 별로 없고, 긴장감을 주는 사운드도 단순하다.아이러니 하게도 이러한 요소들이 이 영화를 더욱 완벽하게 만들어준다.사실 '영화'라기보다는 '체험'에 가깝다. 누군가에겐 굉장히...	1
5463	전쟁영화라기보다 휴먼드라마? 라는 관점으로 보면 꽤 수작입니다. 전쟁영화 생각하고보면 실망할수도.. 	1
5464	무슨 내가 전쟁터에 있는줄 시간도 완전 순삭 몰입이 장난 아님 팝콘 절대 사가지 말것 	1
5465	각각의 시공간이 대위적으로 흘러가다가 중후반쯤 유기적으로 연결되는 전개방식이 좋았다. 러닝타임 내내 끊김없이 변주되는 한스 짐머의 음악은 그보다 더 좋았다. 	1
5466	놀란이라서 놀랍지도 않음. 시간교차편집과 서스펜스했던 놀란의 P.E.R.F.E.C.T 한 연출에 두 눈이 놀라고, 짐머의 째깍째깍 O.S.T 사운드에두 귀가 호강했음. Never was so much owed b...	1
5467	수고했네. / 살아 돌아왔을 뿐인데요. / 그거면 충분해. 	1
5468	최고의 영화인 건 맞는데 너무 무서워요 	1
5469	스크린 앞에 있는 내내 살아서 집에 돌아가고 싶었다. 	1
5470	육, 해, 공마다 시간을 다르게 교차시켜서 전개하는데 그것들이 만나는 지점이 진짜 대박이라고 느낌. 긴장감을 더하는 연출과 음악. 역시 놀란은 플롯의 마술사다. 	1
5471	전쟁영화는 아니지만 전쟁에 온듯한 느낌 	1
5472	숨을 참았다가 크게 삼켰다가 반복하게 된다 	1
5473	배경음악 선택 남다르다 	1
5474	전쟁영화 아닙니다...그냥 전쟁입니다~~ 	1
5475	놀란의 능력은 역사라는 각본마저 압도한다 	1
5476	강한 자가 사는 게 아니라 살아남은자가 강한 것이다. 	1
5477	보는 내내 숨을 못쉬겠어요. 마지막에 철수에 성공해서 기차에 탔을 무렵 그 정적이 소름이 끼칠 정도로 낯설었다는 	1
5478	메타크리틱 96이에요;;;;와 미쳤다 진짜 역대급작품 	1
5479	로튼 토마토 96점 실화 입니다... 	1
5480	처음엔 사건 3개가 동시 진행되서 뭔가 싶었다. 그러나 결말에 다와갈수록 잘 구성했다는 생각이 든다. 보통 전쟁영화처럼 서로 싸우는 장면은 없지만 내가 저 상황이라면?라거 생각하니 긴박감이 넘치고 괜찮. 보고나니 괜...	1
5481	조종사 진짜 멋있네요 마지막에 바다에라도 착륙했었으면 좋을텐데... 	1
5482	크게 잔인한장면이 없는데도, 영화를 보는내내, 긴장과 조바심을 느낄수 있었다.라이언 일병 구하기와 비교했을때, 전혀 뒤쳐지지않는 수작이다... 	1
5483	마블의 영화가 몇년간 홍수처럼 쏟아져 나오는 와중에 숲처럼 풍부하던 극장가도 어느 덧 마블랜드가 되어버린게 아닌가 싶었는데,마블의 상상력보다 놀랍도록 아름다운 것이 전쟁, 승리, 두려움, 승리, 후퇴, 역사 속에...	1
5484	 호불호가 갈릴 것 이란 생각은 하지만, 놀란은 꾸준히 자신의 방식으로 다양한 것들을 이야기하고 있다. 	1
5485	역작이다. 이건 전쟁영화가 아니라 그냥 그 당시 종군기자가 아이맥스 카메라들고 촬영했다고 봐야된다. 그리고 적은 대사, 튀지않는 주인공 덕에 훨씬 현실감과 긴장감이 배가 된다. 모든 사건이 동시에 이루어지고있는걸 표...	1
5486	전쟁영웅.엄청난내적성장.뛰어난전투기술.눈물나는전우애.아군과적군이뒤섞이는대규모전투신.주인공의총알피해가는능력 등등...이 모든것들은 이 영화에서 볼 수 없습니다. 다만, 처참함과 생존을 위해 몸부림치는 사람들의 고뇌 절...	1
5487	그래서 톰하디는 어떻게된거야 	1
5488	모든게 과잉일 수 밖에 없는 전쟁 영화에서 절제와 정제를 지킴으로서 품위가 느껴지게 한다 	1
5489	몰입감! 긴장감! 지금껏 본 영화중 최고다!! IMAX로 보시길 추천! 	1
5490	세 가지 시점이 하나로 모아지는 플롯 구성이 근사하다. 마지막 장면에수 벅차오르는 연설문을 읽는 젊은 군인의 무심한 표정도 넘 좋았다. 	1
5491	보는내내 몰입해서 봄 역시 놀란 감독이다 	1
5492	쫄려서 죽을뻔... 하 또봐야디 	1
5493	진짜 재미있습니다꼭 보세요 	1
5494	보는 내내 심신이 힘들었음. 	1
5495	비공감 왜이리 많음?? 누가 의도적으로 누름???? 	1
5496	영화 관련 배경지식이 있었으면 더 재밌게 봤을거 같아요.요즘 영웅 중심으로 전개되는 전쟁영화가 많은데, 사건을 중심으로 한 전개방식이 좀 독특했습니다. 전쟁 속의 인간의 나약함과 생존 본능을 그리고자 한 감독의 의도...	1
5497	놀란 영화는 이상하게 극장에서 보면 심장마비가 올 것 같더라 그만큼 대단하다는 의미인가?? 	1
5498	보고 나서 느낀건데 이 영화만큼은 네이버 평점이 큰 의미가 없는듯 하다. 영알못 알바군단들이 까든 말든 전세계 평론가들이 압도적 격찬하는 영화라면 한번 도전해볼만 하지 않은가? 개인적으로 나는 아주 좋았다.라이언 일...	1
5499	그래비티나 매드맥스 재밌게 보신 분들은 분명 재밌을 거에요~ 몰입도가엄청납니다! 	1
5500	작품성, 리얼리티 모두 뛰어나지만, 흥미로운 영화는 아닌것 같다. 다 보고 나서는 마치 내가 전쟁을 겪은 듯한 긴장감이 한동안 지속되었다. 	1
5501	전쟁영웅담이 아니다. 폭격의 공포랑 귀환의 기적이다. 	1
5502	전쟁은 절대 없어야겠당ㅜㅜ 	1
5503	제가 놀란감독 팬이라 평점 좋게 줄 수 있습니다. 하지만 재밌으면 재밌다고 말하고, 별로라 느낀 건 별로라고 말합니다. 역사적인 전쟁영화라기보단 놀란감독 말처럼 리얼 서바이벌 다큐입니다. 저는 돈 안 아깝게 잘 봤습...	1
5504	시작부터 끝까지 긴장감 쩐다 ㅠㅠ 이거 아이맥스로 안 봤으면 후회막심할뻔 	1
5505	조종사 고문당하겠죠... 	1
5506	현실적입니다. 추천합니다. 	1
5507	전쟁영화라서 지루할줄 알았는데 아니구요 대사도 진짜 별로없고 재밌어요 	1
5508	내가 전쟁통 속에 있는 기분 	1
5509	2차대전 한복판에 있는 기분 	1
5510	평점알바들 눈물의 평점테러 시작 ㅠㅠ그래도 한국영화 안봐 ㅋㅋ 	1
5511	전쟁 영화를 오직 재미적인 요소로만 평가한다는게 이해되지 않고 안타까울 따름입니다.어떻게 전쟁이라는 상황에서 재미를 찾을 수 있죠? 지루하고 보다 나올정도로 돈 아깝고 별로라고 하시는분들은 애초에 이 영화가 뭘 다루...	1
5512	잔잔한 듯 하지만 웅장하고, 여유로운 듯 하지만 긴박하고, 여백이 넘치지만 꽉 찬 영화였다 	1
5513	보는내내 눈을 땔수없었다.. 	1
5514	전쟁영화가 아니라 생존드라마 	1
5515	전쟁신은 시원시원 합니다. 전체적으로는 잔잔한 느낌 	1
5516	단 한 명도 안타깝지 않은 캐릭터가 없다. 생존만으로도 그저 감사한- 슬프고 깊은 전쟁드라마. 	1
5517	뭐라 형용할 수 없는 긴장감이 있다... 	1
5518	다크나이트에 이어서 만난 크리스토퍼 놀란과 한스 짐머.역시는 역시 입니다. 전쟁에서 느낄 수 있는 인간의 감정을 잘 보여준 영화라고 생각합니다. 다음 영화도 두 분의 조합이 기다려질 수 밖에 없는 것 같습니다. 	1
5519	모두를 영웅으로 기리는 영화 	1
5520	감동적이고 시간가는 줄 몰랐습니다. 	1
5521	전쟁영화 좋아해서 많이 봣는데 전쟁이 이렇게 무섭다고 느껴진건 처음인듯 	1
5522	그래...전쟁은 소수영웅들이 아니라 보통사람들의 이야기야 	1
5523	전쟁 치르고 온거 같았어요 ㅎㄷㄷ 12세 관람가치고 무서움 	1
5524	2시간동안 덩케르크 해변에 관객을 붙잡아두고 도무지 사람을 잡고 놔주질 않는다! 대단한 몰입감이었다 	1
5525	 놀란감독은 역시 기억에 남는 영화를 만든다 	1
5526	장면과 눈빛과 음악이 뇌리에 박혀서 많은 영감이 될 듯 	1
5527	무섭고 숨막히고 내가 죽을것 같은데... 그와중에 피지컬이 눈에 들어옴.. 	1
5528	무슨 말이 필요할까.마지막 장면의 처칠의 말에서 나의 감동은 터졌다. 	1
5529	100점이 없어서 10점 줌그냥 보면 됨 	1
5530	이런 작품은 알바가 나대지 않아도 정확한 평점이 나온다 쉬다가 국산영화 평점 조작이나해라 	1
5531	본인간의 본능적안 공포와 생존 욕구를 잘 표현... 	1
5532	굉장히 몰입감있는영화였습니다. 러닝타임이 아깝지않은 영화였습니다. 	1
5533	전쟁터의 모든이가 영웅. 	1
5534	우리가 흔히 생각하는 전쟁영화를 생각하면 안 됩니다. 화려한 전투씬이 존재하는 그런 일반적인 전쟁영화가 아닌 참혹한 전쟁으로부터 살아남고자 하는 병사들의 생존기를 담은 영화입니다. 시점마다 시간의 흐름이 달랐던 부분...	1
5535	마법의 주문같이 휴머니즘과 초현실주의의 균형을 이루다. 화면의 깊이와 생동감을 주는 16mm 촬영은 동화의 한 장면같이 독특하고 이쁘다. 	1
5536	화면이 이렇게 이상적일 수가. 색감도 좋음. 그런데 대사가 왜케 안와닿지 	1
5537	다들 마음 속에 꽁꽁 숨겨놓고는 남몰래 꿈꾸던 달콤한 도피를 떠올리며 웃음짓게 되겠지. 브리튼의 음악을 실은 바닷바람이 시원하게 불어올 바로 그곳에서. 	1
5538	잘 짜여진 악보같은 영화 	1
5539	보는 내내 흐뭇했던 영화 너무 예쁜 영화 	1
5540	스카우트의 대열처럼 각각의 컷마다 정리정돈 되어있는 구조,인물들; 사랑스러운 종이 인형극을 보는 느낌 	1
5541	샘과 수지 영원하길~~ 	1
5542	수지역을 한 여배우 상당히 매력적이네요. 처음보는 배우지만 앞으로 더 많은 영화에서 볼 수 있길 바랍니다. 	1
5543	영상도 예쁘고, 내용도 괜찮았지만 개연성이 좀 부족함. 	1
5544	웨스 앤더슨의 세계는 정말 특이하다 	1
5545	정말 놀라웠던것은 한국의 1965년과 미국의 1965년은 너무나도 딴세상이라는 것이었다. 해질녘의 모습도 장관이고, 풍경도 마음이 편안했다. 영화 스토리나 등장인물들에 관한 것도 좋았고 재미있었다. 	1
5546	영상미대박 약간 약핥은듯한 인물들의 미동없는표정도 너무좋았다 내용의 구상이 평균점이란게 아쉽어. 	1
5547	역시 영상미. 눈이 즐거운 영화. 	1
5548	어린이판 로미오와줄리엣.달콤살벌하네.아기자기하고 아름다운영상.감독에대해더알고싶다 	1
5549	그부페 보고 웨스 앤더슨 팬이 되신 분은 문라킹도 좋아하실 것 같네여 ^_^ 	1
5550	묘한 영화 개인적으로 정말 취향아니었음ㅜ 	0
5551	한 소년과 한 소녀 그리고 그들만의 판타지 	1
5552	절절한 사랑영화 또는 스팩타클 자연재해영화.엔딩크레딧을 넘기지마라 샘이 편곡한 곡을 들려준다 	1
5553	동화같은화면 동화같은이야기 	1
5554	재밌습니다 굉장히굉장히 	1
5555	색감은 사랑스러운데 아이들은 사랑스럽진 않다. 생각보다 처절하고 지독한 구석도 있는 앙큼한 것들. 그 아이들에게서 아이의 얼굴을 지우면 어느새 누군가의 얼굴이 보일지도. 	1
5556	웨스앤더슨의 영화. 역시는 역시 역시다. 	1
5557	예쁜 화면 구성, 예쁜 색감. 모든것이 예쁘고 환상적이다. 	1
5558	강아지 스누피는 무슨 죄...ㅠ_ㅠ 	1
5559	웨스앤더슨의 동화속에서 살고싶다. 	1
5560	가장 좋아하는 영화 1순위로 등극한 소장가치있는 영화. 한장면 한장면 놓치기 아까워서 두 눈을 부릅뜨고 봤다. 특히 타이틀시퀀스 나오는 첫 부분은 컷마다 엽서로 제작하고 싶을 정도로 예쁘다. 가벼운 마음으로 기분좋게...	1
5561	캐릭터, 위트있는 연출, 아름다운 색감, ost, 스토리 모두 너무나 예뻤다 	1
5562	정말 정말 사랑스러운 영화! 보는 내내 행복했다. 샘과 수지, 배경음악, 예쁘게 색이 바랜 것 같은 필름, 엔딩크레딧까지...전부 소중해! 영화관에서 보길 잘했다. 	1
5563	감독.배우.연출 모두 최고우리나라도 이런 영화가 흥행했으면 좋겠다. .. ! 	1
5564	웨스 앤더슨 최고의작품 동화같은 이야기 	1
5565	미술밖에는 남는 것이 없는 영화 	0
5566	도망치고싶을때마다 보는 영화. 	1
5567	3번을 보아도 시간가는 줄 몰랐습니다. 	1
5568	너무 귀엽다. 재밌다. 기분도 조아지고. 머리가 청량해지는 느낌. 아이들의 로맨틱함과 무모함이 이렇게 사랑스러울줄이야. 	1
5569	인생 영화 	1
5570	어디서 많이 느낀 변태력인가 했더니 부다페스트 감독이었구나ㅋㅋ 영상미야 말할 것도 없고 너무 재밌었다. 우울한 이야기는 현실에 있을법 하지만 희망적인 이야기는 현실에선 있기 힘든 일이라 그 둘의 조합이 독특했음. 	1
5571	기분 좋은 포근함 	1
5572	어린이용인 척 웨스 앤더슨의 감성 판타지. 	1
5573	걍 동화같은 이야기.. 이상하다고 느껴지는 건너무 현실에 찌들어서.. 잘 안와닿는것..아닐까.... 	1
5574	귀엽고 이쁘고 사랑스런영화를 보앗나... 	1
5575	웨즈 앤더슨의 감각이 돋보이는 영화 	1
5576	나는 이런영화가 좋더라. 감독이 디테일하다. 캐릭터도 배경이미지도 모두. 대만족 	1
5577	한 편의 동화 같아요ㅎㅎ 근데 보고 나서 딱히 남는 게 없네요ㅋ 	1
5580	내 어린 시절로 날 데려가 줘요, 웨스. 	1
5581	어느 작품에서든 컨셉 하나는 확실한 웨즈 앤더슨. 어른을 위한 동화..그의 색감, 구도,이미지가등대처럼 반짝반짝 빛난다 	1
5582	독특하고 아날로그적인 영상미가 좋았다. 묘하고 아기자기한 새롭게본 영화 	1
5583	너무너무 사랑스럽다.멋진 색감의 화면안에 이야기안에 사랑과 우정 모험성장이 다있는 영화.큭큭 욱기면서도 가슴찡했다. 	1
5584	순간순간이 너무 사랑스럽다. 	1
5585	소품 하나까지 신경쓴 섬세함, 부다페스트랑 같은 감독이라 느낌이 비슷하다. 영화에서만 가능한 일들이 벌어지는 영화같은 영화. 	1
5586	웨스 앤더슨이 창조한 동화 세계 	1
5587	정말 사랑스러운 영화! 	1
5588	성인남성이 봐도 전혀 유치하지 않은 독특한 블랙코미디 성장영화. 이런거보면 정말 영화감독도 아무나 하는게 아니구나싶다. 개인적으로 동일감독의 영화 '그랜드 부다페스트 호텔'보다 더 재밌었다 	1
5589	사선이 없는 독특한 동화 	1
5590	공상하기 좋아햇던 천진난만한 나의 어렷을적 향수를 젖개해준 영화 	1
5591	동심으로 떠나는 여행...? 좀 부족하다... 	1
5592	웨스 앤더슨의 영화들은 동화같은 아름다움과 익살스러움이 함께하는 것 같다! 	1
5593	예쁜 화면이 눈을 뗄수가 없네요. 영화보는내내 피식피식 웃게됩니다..;;; 	1
5594	웨즈엔더슨의 풍부한 상상력과 연출의 힘! 	1
5595	시나리오 누가 썼는지는 모르지만 잘 쓴듯 	1
5596	웨스 앤더슨의 영화엔 꽝이 없는 것같다. 무엇을 말하든, 조금 능청스러운 여유로 재밌는 이야기를 들려줄 것이라는 기대감이 늘 있다. 전후의 서너편 중 가장 훌륭했다. 	1
5597	평론가 이용철 씨의 말그대로 정말 미치도록 매력적인 영화다 싱글맨 이후로 이렇게 스트일리쉬 한 영화는 없던걸로 알고잇다 배경자체의 동화적이고 따듯한 느낌도 훌륭햇지만 영화속 아이들의 순진한 사랑을 보고잇다 면 괜히 ...	1
5598	색감 묘한분위기 그리고 두 주인공의 귀여움 	1
5599	사랑스러우면서도 발칙한 아이들의 모험담과 자신들도 모르게 아픔을 치유해가는 사람들의 이야기~ 	1
5600	흠잡을 데가 없는 영화다.. 아름다운 음악의 향연과 지루하지 않은 코믹함, 어색하지 않은 연기, 미치도록 사랑스러운 순수함까지... 	1
5601	색감 영상 너무 이쁜 영화 	1
5602	아주 이쁘고 먹음직스러운 마카롱처럼 미치도록 사랑스럽다 	1
5603	너무좋다으 그냥 그냥좋은데 열자이상이나 적어야 한다니 	1
5604	페인티드베일에서 에드워드노튼에 반해서 그가나온영화찾다가보게됐음, 음,,아~평점을보니,,, 그냥 그런생각이 드는군, 우리나라에 감성높은인간들이 많구나,,, 이영활,아름답다라고 표현하는걸보면,,,어쨌든, 나한테는 안맞는...	0
5605	내가 가장 좋아하는 영화 중의 하나~~!!! 완전 사랑한다~ 베토벤도, 이 영화도~!!! 베토벤에 대한 영화 중의 최고봉이라고 본다~ 	1
5606	게리올드만 최고 	1
5607	애증이란게 이런것 이군요. 한 사람을 사랑한 만큼 증오하게 하는 그런 감정이요. 죽을때까지 그걸 알지 못한 베토벤의 인생이 너무 불쌍하네요. 	1
5608	천재음악가의 아름다운 선율만큼, 아름답지 못했던 사랑훌륭한 음악에 비해 행복하지않았던 그의 삶이 대비되어 더욱 애잔하다 	1
5609	게리 올드만의 연기가 빛난 작품 	1
5610	음악에는 천재고 인생에 있어서는 미숙해 보이는 주인공에게 경이로움과 연민이 동시에 느껴짐 ㅠㅠ 스토리는 진부한것 같기도 하지만 장면들과 그 배경음악이 너무 멋짐 	1
5611	개인적으론 환희의찬가 부분이 많은 생각을 하게했음.. 	1
5612	오랫만에 눈물났다 죽기전에 만난 장면에서..그냥 맘이아프네. 	1
5613	이런 음악을 만든 사람을 어떻게 미워할 수 있겠어요 	1
5614	크로이처 소나타에 대한 느낌을 정말이지 소름끼치도록 잘 표현한 영화다. 	1
5615	가슴 시리게 한 영화...음악도 너무 좋음. 여운이 길다. 연인과 같이 보고싶은 영화다 	1
5616	피아노 덮개 위에 귀대고 엎드려서 피아노 치는 장면 아직도 먹먹하게 떠오릅니다.... 명작!! 게리올드만 그의 연기 하나만으로도 이 영화를 추천할 수 있어요... 	1
5617	게리 올드만 왜 이렇게 멋있어.. 연기 너무 훌륭해 	1
5618	추천 평점9점대찍어야하는 영화 	1
5619	개인적으로 마지막 환의의 송가 부분때문에 10점준다 	1
5620	그의 음악 만으로도 별5개 쾅쾅! 	1
5621	이것은 하나의 가설일뿐이다.하지만 정말 멋지다. 	1
5622	아름 다운 영화입니다. 	1
5623	너무나 늦게 이 영화를 봤다는게 가슴이 아플 정도~~ 	1
5624	피아노에 엎드려서귀를대고 연주할때 울어버렸다 게리올드만이라가능했던 완벽한 베토벤연기 찬사를보낸다 	1
5625	오래전 영화라 아련한 고전미가 있네요. 게리 올드만의 연기가 너무 좋았습니다. 	1
5626	 베토벤의 음악을들을 수 있어 나는 행복하다 	1
5627	환희의 송가는 모두에게 용서를 받기에 부족함이 없었다. 	1
5628	점점 음악 교과서 안에 있는 초상화 속 베토벤으로 변해가는 게리 올드만 	1
5629	이게 왜 9.01점인지 이해불능할정도로 멋진 영화 	1
5630	이게 바로 음악영화입니다 	1
5631	Very good! 	1
5632	런닝타임 내내 음악에 몸을 싣고서 배토벤과 함께 여행을 떠나면 된다 	1
5633	음악엔 천재였지만 불완전한 성품을 지닌베토벤....레옹의 형사역과 더불어 신들린 연기를 보여준 게리올드만에 아낌없는 찬사를 보낸다!!! 	1
5634	마지막9번 4악장 씬에서 호수에 눕는 베토벤은 여러가지 생각을 들게 했다 	1
5635	정말이지 보고 또 봐도 감동이 오는 영화입니다. 	1
5636	베토벤 음악이 주는 최고의 감동....소장해서 보고 또 볼 영화..... 	1
5637	음악 좋고...배우들 연기도 좋았고...추측성 이야기지만...나름 재미있다. 	1
5638	베토벤 그를 더욱알고싶어진다 음악도 표현잘되었고 올드만의 연기도 쵝오 	1
5639	성인이 되어서 다시 본 영화. '이런게 인생 영화지!' 라고 말할 수 있는 몇 안되는 영화 중 하나 	1
5640	완벽한 베토벤의 연기, 특히 베토벤의 명곡이 흐르며 지나가는 스토리~황제, 환희, 비창, 운명 등등~진짜 명곡이 스토리와 잘 어우러진 영화.게리 올드만이 열연한 영화 	1
5641	왜 이제야봤지 ㅠㅠ 가슴이 먹먹하네요 	1
5642	하 진짜...게리올드만은 베토벤그자체다!! 	1
5643	더이상 말이 필요한가? 완벽했다 	1
5644	'카핑 베토벤'에 비하면 베토벤 음악을 훨~씬 잘 살려냈음. 스토리를 보자면 픽션이 상당한 건 사실이나, 게리 올드만의 호연을 무시할 수 없음. 종합적으로 보면, 과연 모욕이다 역겹다 할 정도인지 의문...	1
5645	게리올드만 찬양할래.. 	1
5646	베토벤이 게리올드만을 연기한것같은 느낌 	1
5647	그는 너무나도 완벽한 천재야 	1
5648	베토벤의 생애와 다른부분이 있어 혼란스럽지만 연기만은 훌륭하다 	1
5649	교향곡 합창 中 4악장이 흘러나오며 별빛이 물에 비치는 장면이 굿!! 	1
5650	아마데우스 보다 훨씬 재밌음O.S.T도 너무 좋음 	1
5651	마지막 장면이계속떠나지않는,,,다.. 게리올드만은정말 명배우인듯,.그또한 출연작중최고라 생각하지않을까...!! 	1
5652	슬프고도 내달픈 사랑이야기 	1
5653	카핑 베토벤을 먼저 보고 이영화를 보았는데 눈과 귀가 정화되었다. 	1
5654	베토벤은 범접할 수 없는 천재다.그의 음악은 우리의 삶을 고뇌와 환희의 순간으로 순간이동시킨다.그가 청력을 잃는 일이 없었더라면 우리가 이 아름다운 음악들을 듣지 못했을 수도 있으리라는 추측을 해 본다.우리 삶의 영...	1
5655	음악 너무 좋고~스토리 좋고~최고지 뭐~ 	1
5656	인생에 있어 가장 빛난 2시간이였다. 	1
5657	immortal beloved. 	1
5658	미친 세상미친 연기미친 음악미친 영화 	1
5659	최고입니다 월광을 칠 때 베토벤이 정말 명장면인 것 같아요 	1
5660	베토벤은 음악에 있어서는 가장 신에 가까웟던 사람 	1
5661	거의20년전 영화네요~~케이블서 지금보는데 넘 좋아요~~~추천합니다 명작이네요 평저높은이유를 알겠네요...근데 케블 영화 1 2부 사이 광고 넘길어 ㅜㅜ 	1
5662	팅커테일러솔저 스파이를 보고 내용도 좋았지만 뭣보다 게리 올드만의 연기에 감탄했던 기억이 있다. 배우는 정말 많지만 그 중에도 정말 손에 꼽을 연기력이다. 	1
5663	말이 필요없이 10점!! 	1
5664	이런 클래식음악을 바탕으로 만든 영화 좋아한다 훌륭한 감독들이 이런 영화를 잘 만들어 줬음 한다 다만 마지막 클로징장면에서 황제를 넣었어야 했어 의미도 있고그러면서 끝나면 멋졌을 텐데... 	1
5665	하....미치겠다 ㅠㅜ 게리올드만의 연기는 진짜 최고다...믿고보는 게리 올드만...ㅠㅠ하...교수님과제때문에보는데내가왜진작안봤나싶다...마지막반전에서엄청나게울었다. 	1
5666	영화관에서 봤으면 진짜 울었을뻔 ㅠㅠ 진짜 반전이다 ㅋㅋ 	1
5667	한 천재예술가의 비극의 엇갈린 사랑...그는 외부와 접촉을 삼가했기에 적대적이란 비난을 받았고 그의 정감을 이해 못했기에 냉담하다는 말도 있었습니다그는 차가운 사람이 아닙니다그는 오히려 상처받기 쉬운 예리한 칼날같은...	1
5668	음악도 좋고 연기도 좋다 	1
5669	남들이 뭐라 하건 난 소장까지 했음 	1
5670	good! 	0
5671	오,, 그 편지!!!ㅠ_ㅠ 정말 한순간의 오해 	1
5672	마지막....편지를읽으며울먹이던여인.....아..한순간의오해가ㅠㅜ 	1
5673	독일인 베토밴이 악성인건 두말이 필요 없지만서도 차이콥스키 또한 대단한 작곡가인데 멍청한 히틀러는 왜 슬라브족이 저질족속이라며 말살하려고만 했을까..ㅡㅡ;; 	1
5674	정말 재밌게 봤어요 여운이 남음ㅠ 	1
5675	Ludwig Van Beethoven 	1
5676	한 평생 한 여인만을 위해 살다 죽은 베토벤.. 	1
5677	우리 인간은 결국 누구나 불쌍한 존재라는...그러니 서로 불쌍히 여기며 사랑하며 살자... Must it be? Yes. it must be. 	1
5678	그냥 눈물이 줄줄줄 ㅠㅠ 	1
5679	호텔아줌마....짱시룸.. 	1
5680	베토벤에 관한 영화는 이보다 잘 만들수 없을것 같다 게리올드만의 연기는 베토벤으로 아주 적합했다. 	1
5681	나의 천사이자 전부이며 나의 분신이여.. 	1
5682	초딩은 보지 마라... 정말 최고의 음악 영화 	1
5683	나의 천사이자 전부이며 나의 분신이여.. 	1
5684	ok 	0
