	reviews	label
605	음부얌냠	0
606	음부얌바보단 훔바훔바지	0
607	레시포드?	0
608	음부	0
609	바르사가 최근 유망주의 무덤이 된듯하다. 맨유는 유망주 하나는 잘키워냄	0
610	음부 얌얌 군침흘린다	0
611	음부 얌바 ㅋㅋㅋㅋ 이름보소	0
612	외질, 지루, 보지노프, 질로보지, 하자지의 계보를 있는 특급 유망주	0
613	음부냠냠	0
614	음부얌바, 자지리, 보지노프 ㄷㄷㄷ	0
615	여성가족부폐지하라	0
616	아니 진짜 바셀보드진 문제있네 ㅋㅋㅋ 레알마냥 임대를보내든가, 그낭 Fa로 보낸다고?	0
617	래시포드 닮은듯?	0
618	훔바훔바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
619	곧 여가부가 출동합니다 대피하세요	0
620	아니 무슨 산초 이적은 바로 위 뉴스는 거의 확정이라고 하고 바로 아래 뉴스는 이적료 안낮추면 영입포기를 떡하니 제목에 적어놓고ㅋㅋㅋㅋ 뭐냐이거	1
621	BBC 텔레그래프 소스라서 이 기사가 더 믿을만한듯...	1
622	이건 BBC기자가 쓴 기사이고 전꺼는 더선거예요ㅋㅋㅋㅋ 어떤기사가 더 신뢰도가 높은지는 스스로 판단하세요	1
623	애초에 코로나 사태에 1600억을 지른다는게 말도 안된다.. 여러선수랑 계약도 아니고 한명한테 큰돈을 주는건 에바지	1
624	정치나 사회나 스포츠나 기레기들이 제일 살기편한듯 아님말고 소설가가 되지그랬냐영문독해도 멋대로하는 기레기들 천지일세 !	1
625	갑은 돌문이야 내세울께 자금력밖에 없는 클럽인데 꼬1우면 사지말던가 ㅎㅎ	1
626	그린우드 터져서 맨유가 목매달 필요없음	1
627	이제 지겹다. 가든말든 뉴스그만올렷으면좋겟다	1
628	여러분 진정하세요. 공신력 1등 파브리지오 로마노 트위터에 불과 몇분전에 올라왔고 다른 공신력 1티우 기자 트위터에도 올라온 바로, 개인합의는 이미 완료된 상태 그 상태 그대로이고, 이적료도 원초적 합의점은 찾았으며 추가 비용과 세부사항에서 아직 합의를 못했지만 협상중이며 진전하고 있다고 합니다. 영국언론에서 그렇게 보도된 것은 우드워드 부회장이 원래 선수가 이적이 정말 가까워지면 직전에 언플을 그렇게 놓고 반응을 가라앉힌 후 갑자기 이적뉴스 터트려서 본인 협상 능력을 과시하기 위함이라네요. 브루노랑 매과이어때도 그랬답니다!	1
629	산초가 못하는것도 아닌데 사는팀이 갑질하는건 좀 아닌듯	1
630	기자야 어그로 그만 끌어라.....	1
631	가는겨 마는겨 ㅋㅋㅋㅋㅋㅋㅋ 이적시장 요즘 밀당지리네	1
632	야야...;;; 걍 오지마~ 황유가 부르면 기어서 도버해협 공짜로 헤엄쳐서 와야지 고작 달리기 빠른 월콧형 윙어 주제에 1700억? 장난하냐? 제임스가 훨 나음.	1
633	분데스리가 수준 낮아서 아무리 잘해도 EPL오면 잘할지 모르는데, 1600억은 EPL에서도 엄청 잘하는 애들 몸값인데	1
634	돌문은 산초 지키고 셀링 구단이 아닌 빅클럽화로 방향을 틀어야한다...언제까지 뮌헨의 독주를 핵심선수 매각으로 스스로 허용할 거냐?? 돌문 정도면...선수 팔아서 수익을 내는 구단이 아니라 성적과 흥행 그리고 세계적인 팬 파워로 빅클럽이 될 수 있는 구단이다...	1
635	확정된거만 따 와라 기자야 다른데서는 합의 끝났다 하고 또 다른데서는 이적료 높으면 합의 안 한다하고 뭘 믿어야 하냐	1
636	코로나시대든 머든 이적료는 내 기준에선 비현실적이었지!!!	1
637	산초는 향신료 이름이냐....향신료가 머이리 비싸노? ㅋ	1
638	맨유 하는짓이 꼭 중국공산당 같냐?	1
639	근데 요구 금액 1600억이 너무 높은거라기엔 올시즌산초 분데스 리그서만 17골16어시. 00년생뻥룡인으로 앞날 짱짱하고 앞으로 뻥글 국대 주전 예약. 솔직히 저 돈 줘야하는거 아니냐	1
640	오우오우 디마리아,데파이,산체스 계보ㅋㅋ	0
641	맨유 첼시 공격진 보강 쎄게 하네 다음 시즌 재밌을 듯	0
642	🇰🇷해외축구팬 일동은 축구판을 더럽히는 거지같은 싼마이 매수충 노근본 맹시티의 광탈을 기원합니다.🙏🙏FFP룰 매수로 무력화 시키고 2조 써서 더블스쿼드 만들고도 우리흥한테 복날의 개 마냥 쳐맞고 광탈하던 맹시티.🖕🖕	0
643	맨까들 괜히 부러우니깐 솔샤르 영입 실패한적 없는거 알면서도 예전애들 불러와서 까내리네 ㅋㅋㅋ	0
644	'그' 팀의 '그' 번호라..... 아주 기대되는구먼 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
645	아니 근데 얘 장점이 뭐임? 유튜브 보니까 킬패스 막 넣어주는건 아니던데 스피드도 느려보이고. 진짜 진지하게 이피엘에서 부진할거같은데 나만그럼?	0
646	"""더선"""	0
647	산초 개잘한다 홀란드보다 더 클수도 있지	0
648	젊은 나이에 어쩌다 맨유에ㅠㅠ	0
649	0	0
650	이적료 1700억 주급5억ㅋㅋㅋㅋㅋㅋㅋ근데 무관 유로파	0
651	맹초길을 걷는구나 어린나이에 아쉽네	0
652	와 시발 너무 비싸다ㅋㅋ베르너가 개씹혜자네공포도 산초보다 많은데 가격은 얼마냐.. 반값?	0
653	산초 솔직히 잘하는지 모르겠음..... 난 잘 모르겠다 패스 찔러주는건만 할거같고.... ,와 대박이다 브페처럼 와 대박영입이다 이 정도 필이나 기분은 아님.... 난 모르겠다 지켜보면 알겠지	0
654	저나이에 주급5억 당기네 산체스 잔여연봉 900억이라던데 대단하다 맨유ㅋㅋㅋ	0
655	산초 PL적응 못할 확률이 90% 정도 될거같네요 아마 맨유는 내년에 후회할거	0
656	응 니들이 영입해도 올해 리버풀 우승한건 변함 없고 내년에도 라이벌은 맨시티지 너네는 챔스경쟁 수준이야^^	0
657	하... 산초 기대했던 선순데 맹구화 되려나... 아쉽다	0
658	영국매체 ‘더선’은	0
659	미쳤네 레쉬포드 그린우드 산초 스리톱ㄷㄷ 미래의 msn이네	0
660	지난시즌 뮌헨 2군으로 다시 갔을때 3부 우승햇는데 3부 후반기 윙어 1위였다 함	1
661	솔직히 말해서 지금 다른 2군 선수들이 하는것 보면 이것도 은근 괜찮을듯	1
662	1군출전 여부에 상관없이 2군에서 주전만 보장되어도 충분히 괜찮은 거 같은데. 임대복귀해봐야 쓸지 안 쓸지부터 모르는 일이고.	1
663	바이에른뮌헨 유스팀 수석코치: 우리는 정우영이 다른팀으로 이적을했지만바이에른 뮌헨 수뇌부에서 정우영에관한 모든 정보를 빠짐없이 보고하라고해서 그가 1군 출전기회도못잡고 심지어 2군에서도 출장을못한다고 보고했는데 칼하인츠 루메니게 회장이 우리가 보고한문서를 집어던지면서 격노했다 그리고 이틀후 회장의 직권명령으로 정우영을 임대로 다시데려왔다프라이부르크 ㅈ 됨 ㅋㅋ	1
664	뮌헨 다시 이적하고 거기서 임대 보내달라고 하면 괜찬을듯 하군	1
665	정우영 화이팅!!	1
666	의외로 쿠보의 대항마로 정우영이 떡상하는거 아니야 ?	1
667	1군출전 여부에 상관없이 2군에서 주전만 보장되어도 충분히 괜찮은 거 같은데. 임대복귀해봐야 쓸지 안 쓸지부터 모르는 일이고.	1
668	정우영선수 방구석 백수들이 하는 말은 무시하고 똑똑한 주위 사람들 말만 들으세요	1
669	백승호도 바르셀로나에서 1군이랑 훈련 자주했다 ㅋㅋ 결국은...	1
670	솔직히 나쁘지 않은 조건 같은데 아직까지 유망주이기도 하고 실력도 뮌헨 1군 차지하기에는 애매한데 그걸 감안하고 1군에서도 뛰게하고 2군에서도 뛰게하면서 경기력 올리고 차츰차츰 1군 선수로 키우겠다는거잖음	1
671	정우영도 쿠보처럼 뛸수 있는 곳 으로 임대가서 기량 키우는게 우선..피지컬이 약하긴하지만 보안하자	1
672	뮌헨 차기 주장 정우영 선수의 주전 경쟁을 응원합니다. -Bayern Arena, 클리앙, 인스티즈 일동-	1
673	얘는 강팀에 있어야될 스타일임... 빠르긴 한데 급하고 여유가 없음... 팀이 받혀줘야 포텐터질 스타일... 황희찬도 마찬가지였지... 함부르크 시절 찰츠부르크시절 비교하면 그냥 딴선수 황희찬은 독일에 적응못한게 아니라 팀이 안맞은 케이스	1
674	약점인 피지컬때문에 기회도 못잡던걸 뮌헨이 임대로 데려와서 3부리그 깔짝뛰게했는데도, 재영입 해서 직접 키우겠다고 나서는건, 확실히 전문적인 스탭들 눈에는 뭔가 있나보다.	1
675	뮌헨 복귀하고 임대가는 것도 나쁘지 않을꺼고 뮌헨이 알아서 육성할듯	1
676	생각해보니 양발 잘 쓰고 2선 다 소화 가능한 공격자원이 흔하지도 않고 주력도 빠르고 가진건 많은데...	1
677	1군에 들어가서 정식으로 경기장에 풀타임 뛰기 전까지 바이에른 소속아니다	1
678	국내선수들중 유일하게 레바뮌중 하나에서 뛰어본 선수 아님?	1
679	진짜 이정도면 정우영한테 뭔가있긴한거같다. 화이팅	1
680	이자식, 많이 컸네.	1
681	헨더슨 입장에서도 이럴때아니면 압박못하니 이럴때 뭐라도 하려고하겠지...막말로 데헤아 고맙고 암흑기에 오지는 선방으로 꾸역승도 챙겨줬지만 본인도 돈땜에 하는거지 레알이적하려다가 꼬여서 안되니 어쩔수없이 맨유라도 남아서 주급 높게 받고 하는거자나 그럼 프로면 그만큼 보여줘야지 요즘에는 진짜 예전만큼 그런 포스가없음 너무 어잉없이 먹히는게많어;; 어쩔수없는건빼더라도	1
682	맨유는 그렇다고 여기서 팀 레전드 키퍼인 데헤이를 내치면 문제 있는데 그렇다고 헨더슨을 포기하기도 너무 큰 재능이고 참 고민 많겠네	1
683	근데 헨더슨이 좋은 키퍼인건 맞지만 큰무대 경험이 없어서..챔스같은 큰 무대에서 뛰어보질 못했으니 헨더슨이 아무리 잘해도 불안한 감은 있지 그래서 맨유도 고민중인거고	1
684	보장이 어딨어 경쟁이지;;	1
685	주급 2배에 첼시 주전 먹자	1
686	데헤아 산체스처럼 주급괴물만들지말고 핸더슨을 비싸게 팔고 산초영입자금에 보태는게 이득	1
687	와라. 첼시로.	1
688	황유에서 벤치앉는것만으로도 감사하게 생각해야지 안되겠노이기?	1
689	댓글봐라 첼시에 일베샛끼들 바글바글 거린다니까 진짜	1
690	데헤아 주급 개비싼듯 ㅋㅋ못하지는 않지만 주급 그정도받고 경기뛰는게 진짜 77ㅓ억이랑 한끗차이	1
691	데헤아 그동안 해준 공로 인정하는데 주급이 너무 많다. 골키퍼는 그냥 공 잘 잡고, 잘 쳐내기만 하면 되지 축구는 나머지 10명이 하는 스포츠다. 그냥 헨더슨 주전으로 쓰는게 좋을듯.	1
692	데헤아 폼 다 떨어졌는데 이젠 교체해야지	1
693	데헤아만한 키퍼 못구한다. 바이백조항걸어서 대충 팔아라	1
694	첼시 와서 맨유에게 보여주자	1
695	헨더슨 주전 보고싶긴 한데 데헤아도 버리긴 나이도 젊고 계륵일세...	1
696	벌써부터 저러면 그냥 보내는게 이익이겠다	1
697	더선이지만 첼시팬으로 믿고싶은 소식이네	1
698	1500억 정도에 첼시에 매각하면 괜찮을 것 같은데	1
699	헨더슨 와꾸는 레알에서 어울리는 타입인데 쿠르투아가 버티고 있으니	1
700	에이 근데 얘도 이쯤되면돈도 좋지만커리어퀄리티랑 챔스 욕심이없을리가 없지	0
701	맨유는 진짜 살생각이면 3억도 우스운정도인데 뭘1.5억으로 반격이냐....	0
702	안타까운게 그릴리쉬는 충분히 챔스권팀에서 뛸 자질있는데 몸값내리지않는이상 빅4팀 아무도 데려가려고안할거같음	0
703	1200억이겠죠 ㅋㅋㅋ너무 오타가 많으시네 ㅋㅋ	0
704	지금 재계약 하면 진짜 나가고싶을때 못나간다	0
705	제목이 왜 그랴 ?? 그릴리쉬 주급인상이 그게 왜 맨유에 반격하는겨 ?? 넘 우낀다...그냥 자기팀 에이스 정당대우 하는거 아닌가 ??	0
706	와 이적료 120억 개 혜자네... 는 개뿔. 오타좀 검수해라.	0
707	걍 사지마 몸값 1200억이 누구집 개이름 인줄 아나	0
708	개나 소나 부르는 8천만 파운드... 그냥 데리고 살어라...ㅎㅎㅎ	0
709	기자야... 120억 ㅋㅋ	0
710	산초가 4~5억이라 그릴리쉬한테 3억 정도는 우습게 제시할거 같은데? 맨유가 만만해보이나ㅋㅋ	0
711	8천만 파운드가 120억이냐? 그돈이면 맨유가 바로 질렀겠다 ㅋㅋ 수정!!	0
712	산초부터 영입하고 볼일인데 얘는 왜케 나대는거야.. 산초가 영입된다면 그후로는 센터백이 더 우선이고 진짜 후순위가 얘일텐데	0
713	아쉬운 건 빌라랑 그릴리쉬지 뭐	0
714	120억인데 맨유가 안살리가 없지요~~~~ 0이 하나 빠진듯~~	0
715	강등권 에이스나해라!	0
716	다른팀 가면 무조건 주급 1억5천 이상 받을텐데 ㅋㅋㅋㅋㅋ	0
717	어 계속 데리고 있으면 된다	0
718	1억5천 주급으로 맨유한테 개기겠다? 린가드가 웃것다. 그 개욕먹는 린가드 주급이 2억이거늘~ㅋㅋ	0
719	어딜가든 저거보다 더 받을들	0
720	ㅋㅋㅋㅋㅋ겜피셜	1
721	첼시에서 전성기 보내면 아스날가서 은퇴보장받냐 ㅋㅋㅋㅋ	1
722	에쉴리콜, 세스크, 지루는 첼시가서 그래도 역할 해주었는데... 왜 역으로 첼시에서 아스날 오면 폼이 확 떨어질까	1
723	퇴물테크 타는 첼시선수들만 영입하누	1
724	첼시가 아스날에 선수 공수 많이 하네 ㅋㅋㅋㅋㅋㅋ	1
725	윌리안 선수가 아스날을 가던 첼시에 남든지간에 항상 응원하겠습니다. 어느 팀을 가시더라도 항상 열심히 뛰어주셨으면 좋겠고 매일 좋은 활약은 힘들겠지만 그래도 열심히만 뛰어주세요.	1
726	챔스나가는데 왜 이적하냐 근데	1
727	쿠티뉴 오바메양 윌리안 이면 페페나 라카제트는....	1
728	윌리안 형 잘 생각해..형은 여기 런던의 심장에서는 분명 epl월드클래스 epl레전드지만 아스날가면 그냥 사탕수수 1,사탕수수 2야	1
729	윌리안-오바메양-페페 조합 기대되네..예전에 비해 측면이 좀 약하다 생각했었는데..	1
730	첼시의 쓰레기통: 개집 엌ㅋㅋㅋㅋㅋ	1
731	이젠 겜피셜도 등장하네ㅋㅋㅋㅋㅋㅋ	1
732	피파20에서는 산초 맨유유니폼입던데 ㅋㅋㅋ	1
733	오른쪽 박고 페페 공미 프리롤 주면 잘할거 같은데	1
734	알고보니 귀엥두지 였던것	1
735	루이스형 생각나네	1
736	윌리안대체자있나..? 윌리안만큼 실력, 꾸준함, 건강관리 쉽지않은대	1
737	전성기는 첼시에서, 말년은 아스날에서 = 국룰 ㅋ	1
738	아스날의 현수준이다 은퇴 앞둔선수들 수집	1
739	그래픽 왜이래	1
740	맨유 입장에선 돌문이 터무니 없는 가격을 제시하면 오버페이 해서 살 필요는 없지 차라리 그 가격에 키에사+ 센백도 살 수 있으니까 ㅋㅋ	1
741	사지마 그냥 ㅋㅋㅋ	1
742	백구네들은 산초 에이전트랑 앉아서 이야기할 그릇도 안됨. 워낙 거지구단이라.	1
743	최근 5년과는 엄청 다른 이적시장이다	1
744	그냥 사지말자 되게 비싸게구네 안사면그만이지 매과이어 짝이나 영입하자	1
745	포기아니고 그냥 언플. 최후의 발악	1
746	그냥 사지말고 2년뒤 자유계약으로 데려와라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
747	맨유가 선수영입 난발 하고 그랬는데, 이제 좀 정신 처리는듯. 1500억 이상주고 왜 산초를 사냐. 그돈 가지고있는게 더 현명하다	1
748	맨유야, 우리 흥민이 영입해라. 현 시점에선 산초보다 훨씬 잘 한다.	1
749	적정 가격 수준이 되어야 영입하지. 연봉도 과다 연봉을 요구하면 포기 하길 바란다. 그린우드 엄청 빠른 속도로 성장중이므로 옛날처럼 맨유가 급한 상황이 아니다. 제2안으로 진행 하길 바란다.	1
750	근데 돌문도 맨유말고 저정도 비슷한 가격대에 팔 수 있는 구단이 현시점에 없을거란거 잘 알텐디. 돌문도 생각 잘해야할듯. 돈좀 벌고 싶으면 가격조정 해야지 머	1
751	맨유라면 산다 왜냐 호구거든	1
752	맨유가 안사면 도르트문트도 쫄릴수밖에없음. 올해는 맨유밖에 살팀이없고 내년되면 계약 1년남아서 헐값에 팔아야하니까	1
753	돌문도 팔든안팔든 실 될건 없지	1
754	포르투갈리그 벤피카 15골 9도움 펠릭스 1800억 유럽4대리그인 분데스리가 돌문 19골 19도움(20클럽 넘엇나? 기억이 가물가물함)산초 1600억 산초 빨리질러라 하이재킹당하지말고	1
755	리버풀보고 돈 없어서 산초 못사는 클럽이라고 욕하더니 결국에는 맨유도 비싸서 못사는건 똑같네	1
756	돌문 왜이리 배짱이지? 이번여름 못 팔면 몸값크게 빠질텐데 에릭센 꼴 보고싶나	1
757	그냥 남자답게 2000억으로 사자 ㅋㅋ 리버풀같은거지들도 아니고 가오상하게;;	1
758	안사도 될 듯.	1
759	사지마 그냥 ㅋ 평생 돌문에 썩어 ^^	1
760	바추아이는 월드컵 그 짤이 레전드지 ㅋㅋㄱㅋ	1
761	바카요코 첼시에서 뛴 기억이 거의 없음ㅋㅋㅋㅋ	1
762	오블락이 아직도 27살밖에 안됐다니	1
763	바추아이 1위 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
764	케파 방출시켜라	1
765	다음 시즌 우승은 첼시다	1
766	국봉 없이 조현우 > 케파 아님? 케파 진짜 너무 못하더라	1
767	바추아이가 메과이어한테 소중한 부위를 맞은 선수인가?	1
768	방출아이	1
769	오블락은아무리봐도개소리	1
770	드링크워터나 빨랑 내보내라 ㅋㅋㅋㅋㅋㅋㅋ	1
771	작은아이 vs 바추아이	1
772	드링크워터가 없네 아예 처분한건가?	1
773	AS모나로?AS모나코?ㅋㅋㅋ	1
774	케파가 폭탄인줄 알았는데 핵폭탄이 숨어있었네ㅋㅋㅋㅋㅋㅋㅋ	1
775	황-추아이	1
776	바추아이 잘할 때는 진짜 웬만한 월클급으로 잘하는데 그 잘하는 날이 도통 오지를 않으니 답이 없는거임....	1
777	확실히 지금 영입도 많아서 정리 많이 하긴 할듯 ㅇㅇ	1
778	바추아이 빠가요코.. 그래 이 둘도 있었어... ㅋㅋㅋㅋㅋ	1
779	1순위 은골로 캉테	1
780	800억에 은돔벨레를 산 거상이 있다?	1
781	토트넘이랑 크팰, 웨스트햄, 번리 이런 팀이랑 다른점이 뭐임? 돈 쓰는거 보면 토트넘이 더 못하는것 같은데 ㅋㅋㅋ	1
782	진짜 싸게 사네.. 협상 개잘한다	1
783	레비 짠돌이라고 하는 사람들 있는데 레비가 돈을 안쓰는게 아니고 구단주가 돈을 별로 안 푸는거 근데 그 돈 가지고 선수들 싸게 사는 거 보면은 최고의 협상꾼 맞는데 왜그러지	1
784	역시 유대인 악덕 상인	1
785	거지 구단. 우린 최저가 매물만 구입한다. ㅋ	1
786	호이비에르 영입 토트넘 > 돈없어서 무영입 백구집	1
787	맨유는 산초, 바디아쉴, 가브리엘, 반더비크, 라이스.... 첼시는 지예흐, 하베르츠, 베르너, 칠웰, 오나나.... 챔스권 팀들은 우승을 위해 투자하는데 똥트넘은 갈수록 퇴보만 하는구나 담시즌이 기대안된다 솔까 할만큼 하지 않았나 그냥 케인, 손흥민 내보내고 10위 밑으로 떨어지든 말든 알아서 해라 진짜 구역질 밖에 안 나옴 이제는 꼴 보기도 싫으니까 제발 내 눈에서 사라져 한심한 놈들	1
788	아무리 토트넘이 요즘 안좋다해도 에버튼보단 토트넘이다	1
789	딱 중위권들이 잘하는 선수 영입 곧 있으면 순위도 중위권으로 추락하겠네	1
790	거상이 아니라 짠돌이..	1
791	거상은 개뿔 ㅋㅋㅋㅋ 거지 아니고? 거지에 진상 아니냐	1
792	역시 개그지 구단 파산이나해라 저기 한 4부리그로 강등당하고	1
793	개꿀이지	1
794	에버튼보단 토트넘이지 ㅎㅎ	1
795	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 뭐 어떤 의미에서는 거상일 수도 있겠다ㅋㅋㅋㅋㅋㅋㅋ	1
796	거상은 돌문 포르투 예전 모나코지 이 색이들은 그냥 그지 짠돌이 구단이지	1
797	토트넘이 계속해서 거상이 될려면 무리뉴가 선수를 잘 키워야 된다는 것	1
798	이상한데서 자린고비 처럼 가성비 따져서 거래하고는 뜬금없이 엉뚱한 애 사느라 흑우같이 퍼준단 말이야...	1
799	거지본성 어디안가노	1
800	꼭 성장해서 좋은 선수 됬으면 좋겠다 패스 하나는 진짜 대박인데	0
801	원래 2군 뛸때 부터 재능을 100%로 뽑으려면 세컨드 스트라이커로 키워야 한다고 내부에서 리포팅 되었는데 감독들이 꾸역꾸역 쓰려다 보니가 윙어로 기용된거..	0
802	익숙함에 속아 소중함을 잃지말자(이승우)	0
803	다음시즌출전이 보장이되면 굳이 옮길 필요는 없는데..선택잘하길바란다!	0
804	강인아 열심히!!!	0
805	전진드리블도 안되는 170 느림보를 공격수?ㅋㅋㅋㅋㅋ 하긴 수비가 노답이니 올려쓰려는듯 2~3년은 공격수로 크느라 지구력보다 순속위주로 몸 만들어서체력 조루겠네ㅋㅋㅋ 올림픽은 이동경 권창훈이 가겠군	0
806	또또 사탕발림에 넘어가는구나 ㅋㅋ	0
807	지난시즌 활약한 애들 다 제치고 갑자기 이강인 쓴다고? 새로운 감독도 지난시즌 기반으로 플랜짤텐데 또속냐..	0
808	속도 좀 그만 씨부려 윙어도 아닌데 느리다고 게거품 개작살이네 발재간하고 패스가 괜찮으니 중거리슛 위력만 높이면 처진 공격도 쓸만한데 중미도 아니고 공미한테 키작다는 쌉소리는 언제까지 할래	0
809	3명서 16득14도움이면 ㅈㄴ처참햇네 ㅋㅋㅋ	0
810	키작고 느리고 템포끊는데 공격수가 있다?	0
811	느린데 몸쌈도 안되던데	0
812	응~느그강인은 K리그가 어울려~	0
813	과연...저 스피드로 공격이라...	0
814	최소다비드실바	0
815	그냥보내줘...	0
816	최고유망주 페란 강인중 페란잃었고,강인이 2경기 안내보내다 교체 내보내도 2호골 만들어 넣고 경기력이 제일 좋은거보고 스페인에서 여론이 '강인이 키워야한다 아니면 이적시켜야한다' 라고 형성되고, 대놓고 발렌시아 담시즌꼭필요한 11명 선정해서 기사까지 대문짝만하게 내보냈고,이번에는 강인이키울것이다. 아니면 강인이도 내년에 페란처럼 보내야한다. 페란 1~2년 후에1000억대 가까이 몸값 오를 확률 많은데 실컷 키워 300억대로 보냈으니 맨시티만 좋은일 시켰지, 1년후 강인이도 같은 상황올수 있으니 발등에 불 떨어졌지	0
817	발이 느린데 수비수보다 느린 공격수.. 그렇다고 이강인이 키가 큰것도 아닌데?? 이강인이 공격수면 역습은 절대 불가능하고 1:1찬스가 와도 수비수한테 따라잡힐듯...	0
818	예전에 3미들 더블볼란테 전술에서 그앞에 위치하면 백퍼 포텐 터질텐데..요즘은 전방압박이 전술상 엄청나게 중요해졌고 공수 기여못하면 반쪽짜리 선수 취급받는게 현실이라 강인이가 노력 많이 해야할것 같음.. 이강인 선수는 갖고 있는게 워낙 많은 선수라 잘 해낼거라 믿고있음..	0
819	재계약은 하지마라 아직 이르다. 하도 당한게 많아서 믿을게 못됨	0
820	손차박이 있는데 조원희가 없다니...	1
821	베트남언론에 이어 인도네시아 ㅋㅋㅋㅋㅋㅋ	1
822	대단하다, 인도네시아 언론 쿰파란!!	1
823	그럼필리핀 선정 아시아최고선수는 차손박이 아니라 바셀출신 필리핀선수가 역대최고네	1
824	말디니 허벅지 미쳤네 ㄷㄷ	1
825	이제는 인도네시아 언론.. 국뽕도 과하면 독이다..	1
826	솔직히 알칸타라는 필리핀이라기엔 너무 억지인데 ㅋㅋ	1
827	필리핀 레전드라니 놀랍다... 367골?	1
828	바셀에서 뛴 역대 아시아 최고선수래자나 니가 모른다고 해서 필리핀 비하 ㄴㄴ	1
829	국뽕을 아무리 들이켜도 알칸타라가 차 박 손 다합친거보다 위대한 선수인듯? 3명다 시대의 최고라고 보긴힘드니깐 최상위선수지만.필리핀에 저런선수가 있었다는게 놀랍군.혼혈이건 머건 필리핀출생이고.	1
830	필리핀 사람으로서 너무 자랑스롭네요~ 인더네시아 입벌려 두리안 들어간다~!	1
831	아시아에서 바르샤 1군애 뛰었던 선수가 있었구나..그것도 거의 에이스네	1
832	15년동안 369골이면 선수 생활 내내 득점왕급 골잡이. 필리핀 출신에 진짜 전설이 있었다니.	1
833	파울리노 알칸타라 ㅡ 국적 스페인 스페인군인과 필리핀현지여성과의 사이에서 태어난 혼혈스페인국대출신아시아인으로 본다면 역대최고의 아시아선수로봐야	1
834	예전에 ESPN에서 아시아 최고 선수로 알칸타라를 1위로 뽑긴한적있슴	1
835	알칸타라는 ㄹㅇ 대단하네.	1
836	파울리노 알칸타라 ㅡ 스페인의식민지였던 필리핀서 태어나 3살때 스페인으로 돌아간 스페인과 필리핀혼혈 세계1차대전때 필리핀리그서 몇년뛰었고 그때 필리핀국대로 잠깐활약 일본을극동선수권대회(아시아경기대회의 전신)서 15-2로 대파스페인으로 돌아가스페인국대를 잠깐했고 약10여년간 카탈루냐대표팀서 활약리그등의 우승컵이 아쉬운선수아시아인으로본다면역대최고의 선수중 한명	1
837	알칸타라 들어본것 같긴한데 에이 뭐 필리핀 했는데 장난 아니네87년간 기록 이라니	1
838	알칸타라를 필리핀으로 본다면야 당연히 1등이긴함	1
839	오쿠다가 차붐보다 위라고?	1
840	그렇다고 여자를 안 만난다고는 일언 반구도 하지 않았다. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
841	흥민이 40살에 은퇴해도 스무살 만날수 있다 ㅋㅋㅋ	1
842	손흥민은 박지성과는 다르게 오래 뛰었으면 좋곗다	1
843	축구에집중 올인하는거 좋음어차피30대결혼해도 충분하고 빅클럽가고 이룰게 너무 많다	1
844	아버지가 은퇴전에는 결혼 안시킨다고 인터뷰함 ㅋㅋㅋㅋ 근데 연예인 여자들은 오지게 만나고 다닐거임 ㅋㅋㅋ 한창때인데 ㅋㅋㅋ 손흥민한테 달라붙는여자연예인들 엄청 많을거임 ㅋㅋㅋ	1
845	멋있어	1
846	제발 외국여자랑해라.	1
847	결혼하는순간 두개의 정신력감당해야함. 그리고 무엇보다 밤일이 제일크다고보는데.결혼하면 허벅지 이청용 된다.	1
848	내 생각엔 블랙핑크 지수랑 연애중일 거 같다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
849	결혼하면 개 키우실 건가요???? 저가 축구잘하는 개 아는데	1
850	박지성 손흥민 축구에 올인해서 성공한 남자.	1
851	그래도 축구선수들보면 가정꾸리고 심적으로 더 안정되는 경우 많던데 손흥민의 어느선택이든 존중함	1
852	아나운서들 또 겁나 들러 붙겠구만 좋겠다씨 가만있어도 알아서 여자들이 붙으니	1
853	그래도 즐길 여자는 한명 사귀어라	1
854	손흥민 몰래 여자 만나봤자 민아 유소영인데 뭐 볼거 있냐 a급은 커녕 b급도 못만나는데	1
855	저거 솔직히 결혼해서 안정된 삶보다 난봉꾼의 삶을 더 누리겠다로 보이는데 ㅋㅋㅋㅋ 능력있으니 조치	1
856	얘는 일반인이었으면 절대 여자만날생각못했지.저 와꾸에 여자가 가당키나하냐? ㅉㅉ	1
857	손흥민 정도면 아이유랑 사귀는거 쌉가능?	1
